Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”,Name: “Table 1 of 1 on page 115 of 219”
Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112
,,,,,,,,,,,
,,PARKS & RECREATION POOL,PARKS & RECREATION POOL,PARKS & RECREATION POOL,PARKS & RECREATION POOL,PARKS & RECREATION POOL,PARKS & RECREATION POOL,PARKS & RECREATION POOL,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,,FY 2012,,FY 2013,,Change,Change
,,FY 2010,,FY 2011,Revised,Revised,Adopted,Adopted,From 2012,From 2012,From 2012
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"66,472",$,"65,804",$,"67,977",$,"72,124",$,"4,147",6.1%
Operating Expenses,,"36,624",,"40,274",,"28,925",,"38,025",,"9,100",31.5%
Capital Outlay,,"5,726",,"6,165",,"4,000",,-,,"(4,000)",-100.0%
Totals,$,"108,822",$,"112,243",$,"100,902",$,"110,149",$,"9,247",9.2%
Personnel Summary,,,,,,,,,,,
,,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Assistant Director of Parks & Recreation,Assistant Director of Parks & Recreation,Assistant Director of Parks & Recreation,,0,,0,,0,,0.5,
Athletic/Aquatic Coordinator,,,,0.50,,0.50,,0.50,,0.00,
Part Time (FTE),,,,4.50,,4.50,,4.50,,4.50,
Totals,,,,5.00,,5.00,,5.00,,5.00,
Goals and Objectives,,,,,,,,,,,
* Provide a comprehensive aquatics program for citizens.,* Provide a comprehensive aquatics program for citizens.,* Provide a comprehensive aquatics program for citizens.,* Provide a comprehensive aquatics program for citizens.,* Provide a comprehensive aquatics program for citizens.,,,,,,,
* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,* Continue to provide swimming lessons and aquatic safety classes for all citizens.,,,
* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,* Continue to provide an opportunity for youth to participate in a competitive swim program.,,
* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,* Provide opportunities for better health and fitness through aquatic activities and programs.,,
* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with,* Review Pool Operations Procedures Manual to ensure all safety and operations standards are current with
accepted industry practices.,accepted industry practices.,,,,,,,,,,
* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,* Represent the City at a regional recreation level in the area of swimming.,,,
,,,,78,,,,,,,
