Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”,Name: “Table 1 of 1 on page 127 of 219”
Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124
,,,,,,,,,,,
,,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2012,FY 2012,FY 2013,FY 2013,Change,Change,Change
,FY 2010,FY 2010,,FY 2011,Revised,Revised,Adopted,Adopted,From 2012,From 2012,From 2012
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"138,786",,"165,905",,"146,185",,"139,279",,"(6,906)",-4.7%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,"$ 138,786","$ 138,786",$,"165,905",$,"146,185",$,"139,279",$,"(6,906)",-4.7%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
"* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and",
youth.,,,,,,,,,,,
"* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,",
including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,,
,,,,90,,,,,,,
