Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”,Name: “Table 1 of 1 on page 117 of 219”
Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114
,,,,,,,,,,,
,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,PARKS & RECREATION SPECIAL EVENTS,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2012,,FY 2013,FY 2013,Change,Change,Change
,FY 2010,FY 2010,FY 2011,FY 2011,Revised,Revised,Adopted,Adopted,From 2012,From 2012,From 2012
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"11,591",$,"14,761",$,"18,178",$,"79,753",$,"61,575",338.7%
Operating Expenses,,"103,153",,"111,454",,"126,252",,"115,205",,"(11,047)",-8.7%
Capital Outlay,,-,,-,,-,,-,,-,n/a
Totals,"$ 114,744","$ 114,744","$ 126,215","$ 126,215","$ 144,430","$ 144,430",$,"194,958",$,"50,528",35.0%
Personnel Summary,,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,
,,,Authorized Authorized,Authorized Authorized,Authorized Authorized,Authorized Authorized,Authorized,Authorized,Authorized,Authorized,
Community Events Coordinator,Community Events Coordinator,,,1,,1,,1,,1,
Totals,,,,1,,1,,1,,1,
Existing part-time staff work at various special events as needed.,Existing part-time staff work at various special events as needed.,Existing part-time staff work at various special events as needed.,Existing part-time staff work at various special events as needed.,Existing part-time staff work at various special events as needed.,Existing part-time staff work at various special events as needed.,,,,,,
Goals and Objectives,,,,,,,,,,,
* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,
other special events.,,,,,,,,,,,
