Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”,Name: “Table 1 of 1 on page 65 of 219”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,,
,,,LEGAL SERVICES,LEGAL SERVICES,LEGAL SERVICES,LEGAL SERVICES,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2012,FY 2012,FY 2013,FY 2013,Change,Change,Change
,,FY 2010,,FY 2011,Revised,Revised,Adopted,Adopted,From 2012,From 2012,From 2012
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,-,n/a
Operating Expenses,,"130,759",,"125,328",,"109,450",,"101,950",,"(7,500)",-6.9%
Capital Outlay,,"4,335",,"2,093",,700,,"1,000",,300,42.9%
Totals,$,"135,094",$,"127,421",$,"110,150",$,"102,950",$,"(7,200)",-6.5%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,
and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,,,,,
* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,
,,,,28,,,,,,,
