Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”,Name: “Table 1 of 1 on page 61 of 219”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,
,,,CITY COUNCIL,CITY COUNCIL,CITY COUNCIL,CITY COUNCIL,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2012,FY 2012,FY 2013,FY 2013,Change,Change,Change
,,FY 2010,,FY 2011,Revised,Revised,Adopted,Adopted,From 2012,From 2012,From 2012
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"48,095",$,"47,687",$,"48,100",$,"49,627",$,"1,527",3.2%
Operating Expenses,,"17,242",,"16,876",,"21,905",,"16,840",,"(5,065)",-23.1%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"65,337",$,"64,563",$,"70,005",$,"66,467",$,"(3,538)",-5.1%
Personnel Summary,,,,,,,,,,,
,,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
City Clerk,,,,0.4,,0.4,,0.4,,0.4,
Totals,,,,0.4,,0.4,,0.4,,0.4,
"* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council","* In Personal Services, a minimal amount is budgeted as a stipend to the City Mayor and six City Council"
"Members. All 7 members' stipends total $8,700 a year.","Members. All 7 members' stipends total $8,700 a year.","Members. All 7 members' stipends total $8,700 a year.","Members. All 7 members' stipends total $8,700 a year.","Members. All 7 members' stipends total $8,700 a year.",,,,,,,
Goals and Objectives,,,,,,,,,,,
* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,
generation.,,,,,,,,,,,
* Provide outstanding leadership on behalf of the citizens.,* Provide outstanding leadership on behalf of the citizens.,* Provide outstanding leadership on behalf of the citizens.,* Provide outstanding leadership on behalf of the citizens.,* Provide outstanding leadership on behalf of the citizens.,,,,,,,
,,,,24,,,,,,,
