Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”,Name: “Table 1 of 1 on page 91 of 219”
Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88
,,,,,,,,,,,
,,,INSPECTIONS,INSPECTIONS,INSPECTIONS,INSPECTIONS,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2012,FY 2012,FY 2013,FY 2013,Change,Change,Change
,,FY 2010,,FY 2011,Revised,Revised,Adopted,Adopted,From 2012,From 2012,From 2012
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"256,581",$,"248,900",$,"255,468",$,"267,033",$,"11,565",4.5%
Operating Expenses,,"64,349",,"95,042",,"123,541",,"126,113",,"2,572",2.1%
Capital Outlay,,58,,"4,350",,-,,-,,-,n/a
Totals,$,"320,988",$,"348,292",$,"379,009",$,"393,146",$,"14,137",3.7%
Personnel Summary,,,,,,,,,,,
,,,,FY 2010,,FY 2011,,FY 2012,,FY 2013,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Building Official,,,,1,,1,,1,,1,
Code Inspector,,,,0,,1,,1,,1,
Inspector II,,,,1,,0,,0,,0,
Secretary,,,,1,,1,,1,,1,
Part Time (FTE),,,,0,,0.75,,0.75,,0.75,
Totals,,,,3,,3.75,,3.75,,3.75,
Goals and Objectives,,,,,,,,,,,
"* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections","* Provide information for the implementation of the City GIS system and strive for ""real time inspections",
"and information gathering.""",,,,,,,,,,,
* Work and develop a GIS layer for repetitive loss properties.,* Work and develop a GIS layer for repetitive loss properties.,* Work and develop a GIS layer for repetitive loss properties.,* Work and develop a GIS layer for repetitive loss properties.,* Work and develop a GIS layer for repetitive loss properties.,* Work and develop a GIS layer for repetitive loss properties.,,,,,,
* Continue staff education in various building related trades.,* Continue staff education in various building related trades.,* Continue staff education in various building related trades.,* Continue staff education in various building related trades.,* Continue staff education in various building related trades.,* Continue staff education in various building related trades.,,,,,,
* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,* Provide the citizens and contractors the most updated information on codes and ordinances.,
"* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and","* Continue to improve the methods used to obtain compliance with zoning, property maintenance and",
building codes.,,,,,,,,,,,
* Continue to update new permit program.,* Continue to update new permit program.,* Continue to update new permit program.,,,,,,,,,
* Have all Elevation Certificates currently obtained available online.,* Have all Elevation Certificates currently obtained available online.,* Have all Elevation Certificates currently obtained available online.,* Have all Elevation Certificates currently obtained available online.,* Have all Elevation Certificates currently obtained available online.,* Have all Elevation Certificates currently obtained available online.,* Have all Elevation Certificates currently obtained available online.,,,,,
* Have available additional flood related information online.,* Have available additional flood related information online.,* Have available additional flood related information online.,* Have available additional flood related information online.,* Have available additional flood related information online.,,,,,,,
,,,,54,,,,,,,
