Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”,Name: “Table 1 of 1 on page 106 of 231”
Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103
,,,,,,,,,,,
,,,MENTAL HEALTH,MENTAL HEALTH,MENTAL HEALTH,MENTAL HEALTH,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,,Change,Change
,,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,Budget,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"173,993",,"176,282",,"178,621",,"189,370",,"10,749",6.0%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"173,993",$,"176,282","$ 178,621","$ 178,621",$,"189,370",$,"10,749",6.0%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,* Provide funding to Colonial Behavioral Health for Poquoson's share of needed programming for mental,
"health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.",The total budget for Colonial Behavioral Health is,The total budget for Colonial Behavioral Health is,The total budget for Colonial Behavioral Health is,The total budget for Colonial Behavioral Health is,The total budget for Colonial Behavioral Health is,The total budget for Colonial Behavioral Health is,The total budget for Colonial Behavioral Health is,
"$13,149,017 with the local share of $2,067,905.","$13,149,017 with the local share of $2,067,905.","$13,149,017 with the local share of $2,067,905.","$13,149,017 with the local share of $2,067,905.","Poquoson's share is 7% or $144,210; James City","Poquoson's share is 7% or $144,210; James City","Poquoson's share is 7% or $144,210; James City","Poquoson's share is 7% or $144,210; James City","Poquoson's share is 7% or $144,210; James City","Poquoson's share is 7% or $144,210; James City","Poquoson's share is 7% or $144,210; James City",
"County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's","County's share is 43% or $897,536; York County's share is 37% or $768,006 and Williamsburg's",
"share is 13% or $258,153.",,,,,,,,,,,
"* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.",
,,,,70,,,,,,,
