Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”,Name: “Table 1 of 1 on page 124 of 231”
Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121
,,,,,,,,,,,
,,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,FY 2009,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"167,107",,"138,786",,"233,425",,"141,185",,"(92,240)",-39.5%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,"$ 167,107","$ 167,107",$,"138,786",$,"233,425",$,"141,185",$,"(92,240)",-39.5%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
"* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and"
youth.,,,,,,,,,,,
"* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,",
including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,,
,,,,88,,,,,,,
