Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”,Name: “Table 1 of 1 on page 108 of 231”
Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105
,,,,,,,,,,,
,,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"640,675",,"584,526",,"624,792",,"528,639",,"(96,153)",-15.4%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"640,675",$,"584,526",$,"624,792",$,"528,639",$,"(96,153)",-15.4%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Maintain the current level of services to our citizens.,* Maintain the current level of services to our citizens.,* Maintain the current level of services to our citizens.,* Maintain the current level of services to our citizens.,,,,,,,,
* Reduce local match requirements.,* Reduce local match requirements.,* Reduce local match requirements.,,,,,,,,,
,,,,72,,,,,,,
