Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”,Name: “Table 1 of 1 on page 64 of 231”
Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61
,,,,,,,,,,,
,,,LEGAL SERVICES,LEGAL SERVICES,LEGAL SERVICES,LEGAL SERVICES,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,-,n/a
Operating Expenses,,"159,390",,"130,759",,"104,000",,"109,450",,"5,450",5.2%
Capital Outlay,,"1,398",,"4,335",,500,,700,,200,40.0%
Totals,$,"160,788",$,"135,094",$,"104,500",$,"110,150",$,"5,650",5.4%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,* Practice preventive law on behalf of the City of Poquoson by regular meetings with the City Manager,
and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,and recommendations to improve the legal position of the City.,,,,,
* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,* Handle legal matters concerning the City in accordance with law in a timely and efficient manner.,
,,,,28,,,,,,,
