Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”,Name: “Table 1 of 1 on page 122 of 231”
Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119,Table: 119
,,,,,,,,,,,
,,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT,ECONOMIC DEVELOPMENT,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,FY 2009,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,"3,528",$,"3,528",100.0%
Operating Expenses,,"5,450",,"5,216",,"49,900",,"66,561",,"16,661",33.4%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"5,450",$,"5,216",$,"49,900",$,"70,089",$,"20,189",40.5%
Personnel Summary,,,,,,,,,,,
,,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Part Time (FTE),,,,0,,0,,0,,0,
Totals,,,,0,,0,,0,,0,
Goals and Objectives,,,,,,,,,,,
* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.,* Strengthen the employment and tax base of the community through economic development activities.
* Assist in the marketing of the Big Woods and Messick Point.,* Assist in the marketing of the Big Woods and Messick Point.,* Assist in the marketing of the Big Woods and Messick Point.,* Assist in the marketing of the Big Woods and Messick Point.,* Assist in the marketing of the Big Woods and Messick Point.,* Assist in the marketing of the Big Woods and Messick Point.,* Assist in the marketing of the Big Woods and Messick Point.,,,,,
* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define,* Participate in regional planning efforts to establish and implement development opportunities and define
the region's priorities.,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in,An overall goal is to improve the competitiveness of the region especially in
employment and income growth.,employment and income growth.,employment and income growth.,,,,,,,,,
,,,,86,,,,,,,
