Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”,Name: “Table 1 of 1 on page 74 of 231”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,
,,,,FINANCE,FINANCE,FINANCE,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"228,517",$,"288,739",$,"290,603",$,"292,561",$,"1,958",0.7%
Operating Expenses,,"88,755",,"38,128",,"40,045",,"35,981",,"(4,064)",-10.1%
Capital Outlay,,"1,138",,-,,-,,-,,-,n/a
Totals,$,"318,410",$,"326,867",$,"330,648",$,"328,542",$,"(2,106)",-0.6%
Personnel Summary,,,,,,,,,,,
,,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Director of Finance,,,,1,,1,,1,,1,
Accountant,,,,1,,1,,1,,1,
Accounting Analyst,,,,1,,1,,1,,1,
Accounting Assistant,,,,1,,1,,1,,1,
Totals,,,,4,,4,,4,,4,
Goals and Objectives,,,,,,,,,,,
"* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all","* Oversee annual audit, risk management activities, and employee benefits; maintain and monitor all",
financial records; and prepare annual financial plan.,financial records; and prepare annual financial plan.,financial records; and prepare annual financial plan.,financial records; and prepare annual financial plan.,financial records; and prepare annual financial plan.,,,,,,,
* Continue to identify areas for cost savings on a City-wide basis.,* Continue to identify areas for cost savings on a City-wide basis.,* Continue to identify areas for cost savings on a City-wide basis.,* Continue to identify areas for cost savings on a City-wide basis.,* Continue to identify areas for cost savings on a City-wide basis.,* Continue to identify areas for cost savings on a City-wide basis.,* Continue to identify areas for cost savings on a City-wide basis.,,,,,
"* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance","* Identify areas where City financial policies should be developed such as cash management, fund balance"
"requirements, and equipment replacement.","requirements, and equipment replacement.","requirements, and equipment replacement.","requirements, and equipment replacement.",,,,,,,,
,,,,38,,,,,,,
