Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”,Name: “Table 1 of 1 on page 192 of 231”
Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181,Table: 181
,,,,,,,,,,,
PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,PARKS AND RECREATION FUND - SPECIAL EVENTS,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,FY 2009,FY 2009,FY 2010,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"17,359",$,"11,591",$,"16,600",$,"18,178",$,"1,578",9.5%
Operating Expenses,,"135,052",,"103,153",,"113,950",,"126,252",,"12,302",10.8%
Capital Outlay,,-,,-,,-,,-,,-,n/a
Totals,"$ 152,411","$ 152,411","$ 114,744","$ 114,744","$ 130,550","$ 130,550",$,"144,430",$,"13,880",10.6%
Personnel Summary,,,,,,,,,,,
Existing part time staff work at various special events.,Existing part time staff work at various special events.,Existing part time staff work at various special events.,Existing part time staff work at various special events.,Existing part time staff work at various special events.,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,* Continue to generate revenues through fees and sponsorships to support the Seafood Festival and,
other special events.,,,,,,,,,,,
* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,* Provide safe family oriented events for the citizens of Poquoson including the Poquoson Seafood,
"Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.","Festival, Holiday Parade, Child Fest, Easter Egg Hunt and other seasonal celebrations.",
"* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival","* The 30th Poquoson Seafood Festival will be held October 14 - 16, 2011. Goals for this year's festival",
"include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and","include attracting 50,000 patrons, 215 vendors, regional entertainment, and increasing waterman and"
bay exhibits.,,,,,,,,,,,
,,,,156,156,156,,,,,
