Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”,Name: “Table 1 of 1 on page 128 of 231”
Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125
,,,,,,,,,,,
,,,NON-DEPARTMENTAL,NON-DEPARTMENTAL,NON-DEPARTMENTAL,NON-DEPARTMENTAL,NON-DEPARTMENTAL,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,,Change,Change,Change
,,FY 2009,,FY 2010,Revised,Revised,Adopted,,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"49,774",,"217,970",,"34,300",,"40,000",,"5,700",16.6%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"49,774",$,"217,970",$,"34,300",$,"40,000",$,"5,700",16.6%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
"* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property","* Refund taxes, licenses and fees that occur in cases of erroneous real estate or personal property",
assessment or overpayment.,,,,,,,,,,,
* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,* Provide a contingency for certain unanticipated expenses which inevitably arise during the year.,
* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,* Continue to keep the contingency account less than one quarter of one percent of the total general fund,
budget.,,,,,,,,,,,
,,,,92,,,,,,,
