Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”,Name: “Table 1 of 1 on page 132 of 231”
Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129
,,,,,,,,,,,
,,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,,FY 2011,FY 2012,,,Change,Change
,,FY 2009,,FY 2010,,Revised,Adopted,,,From 2011,From 2011
,,Actual,,Actual,,Budget,Budget,,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"2,704,369",,"2,588,735",,"2,123,642","2,265,546","2,265,546",,"141,904",6.7%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"2,704,369","$ 2,588,735","$ 2,588,735","$ 2,123,642","$ 2,123,642","$ 2,265,546","$ 2,265,546",$,"141,904",6.7%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
,,TRANSFERS,TRANSFERS,TRANSFERS,TRANSFERS,TRANSFERS,TRANSFERS,,,,
Goals and Objectives,,,,,,,,,,,
* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,* Transfer to Debt Service Fund to cover payment of all general governmental debt service for the City and,
Schools.,,,,,,,,,,,
* Transfer to Capital Projects fund for the City's TMDL Projects.,* Transfer to Capital Projects fund for the City's TMDL Projects.,* Transfer to Capital Projects fund for the City's TMDL Projects.,* Transfer to Capital Projects fund for the City's TMDL Projects.,* Transfer to Capital Projects fund for the City's TMDL Projects.,* Transfer to Capital Projects fund for the City's TMDL Projects.,* Transfer to Capital Projects fund for the City's TMDL Projects.,,,,,
* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,* Transfer to Solid Waste Fund to assist in additional programs the City offers for disposal.,
* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,* Transfer to Parks and Recreation Fund to help the ongoing deficits of the fund.,,,,
* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,* Transfer to the Economic Development Authority to enhance the efforts in the City.,,
,,,,96,,,,,,,
