Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”,Name: “Table 1 of 1 on page 25 of 26”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,
•,Reduce overtime expenses,,,FY 2013:,"($54,015)",Positions:,0
,"Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well","Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well","Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well","Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well","Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well","Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well","Capture overtime expense savings through staff scheduling, changes in overtime policy and procedures as well"
,"as using Telestaff software, which will enhance and increase staffing efficiencies throughout the department.","as using Telestaff software, which will enhance and increase staffing efficiencies throughout the department.","as using Telestaff software, which will enhance and increase staffing efficiencies throughout the department.","as using Telestaff software, which will enhance and increase staffing efficiencies throughout the department.","as using Telestaff software, which will enhance and increase staffing efficiencies throughout the department.","as using Telestaff software, which will enhance and increase staffing efficiencies throughout the department.",
,The software allows the department to evaluate and schedule staff assignments as necessary to meet,The software allows the department to evaluate and schedule staff assignments as necessary to meet,The software allows the department to evaluate and schedule staff assignments as necessary to meet,The software allows the department to evaluate and schedule staff assignments as necessary to meet,The software allows the department to evaluate and schedule staff assignments as necessary to meet,The software allows the department to evaluate and schedule staff assignments as necessary to meet,
,dispatching responsibilities.,,,,,,
,Emergency Preparedness and Response,Emergency Preparedness and Response,Emergency Preparedness and Response,Total FY 2013:,"($44,600)",Positions:,1
P OSITION S UMMARY,P OSITION S UMMARY,,,,,,
,,Pay Grade,Minimum,Maximum,FY 2012,Change,FY 2013
,,,,,Approved,,Approved
,,,,,Positions,,Positions
Administrative Technician,Administrative Technician,OPS008,"$28,251","$45,161",1,0,1
Chief Training Officer-CES,Chief Training Officer-CES,MAP007,"$41,691","$66,652",1,0,1
Deputy Director of the Office of,Deputy Director of the Office of,,,,,,
,,SRM003,"$55,144","$97,056",1,-1,0
Emergency Preparedness & Re,Emergency Preparedness & Re,,,,,,
Director of the Office of,Director of the Office of,,,,,,
Emergency Preparedness &,Emergency Preparedness &,EXE001,"$66,752","$115,289",1,0,1
Response,Response,,,,,,
Manager of Emergency,Manager of Emergency,,,,,,
,,MAP012,"$57,228","$91,486",1,0,1
Communications,Communications,,,,,,
Project Manager,Project Manager,MAP010,"$50,303","$80,416",0,2,2
Public Safety,Public Safety,,,,,,
,,OPS008,"$28,251","$45,161",3,0,3
Telecommunicator I,Telecommunicator I,,,,,,
Public Safety,Public Safety,,,,,,
,,OPS010,"$33,105","$52,920",56,0,56
Telecommunicator II,Telecommunicator II,,,,,,
Public Safety,Public Safety,,,,,,
,,OPS013,"$42,283","$67,598",9,0,9
Telecommunicator III,Telecommunicator III,,,,,,
Public Safety,Public Safety,,,,,,
,,OPS007,"$26,135","$41,782",15,0,15
Telecommunicator Trainee,Telecommunicator Trainee,,,,,,
Support Technician,Support Technician,OPS006,"$24,199","$38,684",1,0,1
Technical Systems,Technical Systems,,,,,,
,,ITO006,"$35,421","$56,627",1,0,1
Administrator,Administrator,,,,,,
Total,Total,,,,90,1,91
,,,,Emergency Preparedness and Response,Emergency Preparedness and Response,Emergency Preparedness and Response,357
