Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”,Name: “Table 1 of 1 on page 16 of 26”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,
,,"Priority: Accessibility, Mobility and Connectivity","Priority: Accessibility, Mobility and Connectivity","Priority: Accessibility, Mobility and Connectivity",,,
Goal,Goal,,,,,,
Increase access to city services and information,Increase access to city services and information,,,,,,
Objective,Objective,,,,,,
Provide a web based program to allow access to cemetery records,Provide a web based program to allow access to cemetery records,Provide a web based program to allow access to cemetery records,Provide a web based program to allow access to cemetery records,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013,
Measure,Measure,,,,,,Change
,,Actual,Actual,Actual,Approved,Approved,
Increase number of Cemetery website hits on,Increase number of Cemetery website hits on,,,,,,
http://www.norfolk.gov/Cemeteries (new,http://www.norfolk.gov/Cemeteries (new,0,"171,914","171,914","175,000","180,000","5,000"
measure),measure),,,,,,
Objective,Objective,,,,,,
"Provide competent, courteous and compassionate service to citizens in a timely and professional manner","Provide competent, courteous and compassionate service to citizens in a timely and professional manner","Provide competent, courteous and compassionate service to citizens in a timely and professional manner","Provide competent, courteous and compassionate service to citizens in a timely and professional manner","Provide competent, courteous and compassionate service to citizens in a timely and professional manner","Provide competent, courteous and compassionate service to citizens in a timely and professional manner","Provide competent, courteous and compassionate service to citizens in a timely and professional manner",
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013,
Measure,Measure,,,,,,Change
,,Actual,Actual,Actual,Approved,Approved,
Maintain number of plots sold,Maintain number of plots sold,411,,355,368,368,0
Maintain average amount of time to provide,Maintain average amount of time to provide,,,,,,
burial services for each funeral,burial services for each funeral,,,,,,
,,5.5,,5.5,5.5,5.5,0
(administrative and maintenance time,(administrative and maintenance time,,,,,,
represented in hours),represented in hours),,,,,,
Increase number of funeral services provided,Increase number of funeral services provided,,,,,,
,,856,,845,826,842,16
per year,per year,,,,,,
REVENUE S UMMARY,REVENUE S UMMARY,,,,,,
,,FY 2010,FY 2010,,FY 2011,FY 2012,FY 2013
,,Actual,Actual,,Actual,Approved,Approved
Use Of Money & Property,Use Of Money & Property,,$0,,"$1,286",$0,$0
Charges For Services,Charges For Services,"$861,537","$861,537",,"$877,994","$1,118,773","$1,026,476"
Miscellaneous Revenue,Miscellaneous Revenue,"$362,783","$362,783",,"$311,310","$363,587","$305,613"
Recovered Costs,Recovered Costs,"$302,565","$302,565",,"$300,000","$300,000","$300,000"
Operating Transfers In,Operating Transfers In,"$670,753","$670,753",,"$429,403","$200,000","$464,540"
Nonrevenue Receipts,Nonrevenue Receipts,,$0,,"$170,000","$264,540","$116,971"
Total,Total,"$2,197,638","$2,197,638","$2,089,993",,"$2,246,900","$2,213,600"
EXPENDITURE S UMMARY,EXPENDITURE S UMMARY,,,,,,
,,FY 2010,FY 2010,,FY 2011,FY 2012,FY 2013
,,Actual,Actual,,Actual,Approved,Approved
Personnel Services,Personnel Services,"$1,558,502","$1,558,502","$1,601,494",,"$1,767,505","$1,737,294"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","$212,408","$212,408",,"$209,027","$233,872","$233,605"
Contractual Services,Contractual Services,"$212,025","$212,025",,"$264,879","$190,218","$190,151"
Equipment,Equipment,"$31,684","$31,684",,"$27,440","$46,000","$46,000"
All Purpose Appropriations,All Purpose Appropriations,,$0,,$900,"$9,305","$6,550"
Total,Total,"$2,014,619","$2,014,619","$2,103,740",,"$2,246,900","$2,213,600"
348,Cemeteries,,,,,,
