Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”,Name: “Table 1 of 1 on page 61 of 116”
Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61
,,,,,,,,,
,,,Improve Neighborhood Streets-Major,Improve Neighborhood Streets-Major,Improve Neighborhood Streets-Major,Improve Neighborhood Streets-Major,,,
Department,Department,,,,,Project Description,Project Description,Project Description,
Public Works,Public Works,,,,"These funds provide for the installation of new curbs, gutters,","These funds provide for the installation of new curbs, gutters,","These funds provide for the installation of new curbs, gutters,","These funds provide for the installation of new curbs, gutters,","These funds provide for the installation of new curbs, gutters,"
,,,,,"sidewalks, resurfacing, and drainage improvements in various","sidewalks, resurfacing, and drainage improvements in various","sidewalks, resurfacing, and drainage improvements in various","sidewalks, resurfacing, and drainage improvements in various","sidewalks, resurfacing, and drainage improvements in various"
Account #,Account #,,,,neighborhood locations throughout the city in accordance,neighborhood locations throughout the city in accordance,neighborhood locations throughout the city in accordance,neighborhood locations throughout the city in accordance,neighborhood locations throughout the city in accordance
4000 10 3031,4000 10 3031,,,,with prioritized needs. Additional funds have been added in,with prioritized needs. Additional funds have been added in,with prioritized needs. Additional funds have been added in,with prioritized needs. Additional funds have been added in,with prioritized needs. Additional funds have been added in
,,,,,FY 2013 to improve refuse collection access in the Tanners,FY 2013 to improve refuse collection access in the Tanners,FY 2013 to improve refuse collection access in the Tanners,FY 2013 to improve refuse collection access in the Tanners,FY 2013 to improve refuse collection access in the Tanners
,,,,,Creek neighborhood. These additional funds will be utilized,Creek neighborhood. These additional funds will be utilized,Creek neighborhood. These additional funds will be utilized,Creek neighborhood. These additional funds will be utilized,Creek neighborhood. These additional funds will be utilized
,,,,,to construct a new street to provide better access for Waste,to construct a new street to provide better access for Waste,to construct a new street to provide better access for Waste,to construct a new street to provide better access for Waste,to construct a new street to provide better access for Waste
Customers Served,Customers Served,,,,Management vehicles.,Management vehicles.,,,
Residents,v,Business,City Services,,,,,,
Educational Community,Educational Community,Educational Community,Tourists/Visitors,,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,,FY 2012,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,TOTAL
FY 2013 Approved,FY 2013 Approved,,N/A,"400,000","300,000","300,000","300,000","300,000","1,600,000"
FY 2012 Approved,FY 2012 Approved,"600,000","600,000","600,000","600,000","600,000","600,000",N/A,"3,000,000"
Estimated Operating,Estimated Operating,,N/A,0,0,0,0,0,0
Budget Impact,Budget Impact,,,,,,,,
FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,,,,,,
Planning / Design,Planning / Design,,,0,,,,,
Acquisition / Relocation,Acquisition / Relocation,Acquisition / Relocation,,0,,,,,
Site Improvements,Site Improvements,,,0,Prior Capital Funding,Prior Capital Funding,,"7,571,000",
Construction,Construction,,,"400,000",FY 2013 Approved,FY 2013 Approved,,"400,000",
Inspections / Permits,Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,,"1,200,000",
,,Total,,"400,000",Project Total,Project Total,,"9,171,000",
,,Property Address:,Property Address:,Citywide,,,,,
,,,,,,"Safe, Healthy and Inclusive Communities CIP - 437","Safe, Healthy and Inclusive Communities CIP - 437","Safe, Healthy and Inclusive Communities CIP - 437","Safe, Healthy and Inclusive Communities CIP - 437"
