Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”,Name: “Table 1 of 1 on page 93 of 217”
Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91
,,,,,,,,,,,
,,ANIMAL CONTROL,ANIMAL CONTROL,ANIMAL CONTROL,ANIMAL CONTROL,ANIMAL CONTROL,,,,,
Major Departmental Functions,Major Departmental Functions,,,,,,,,,,
* Animal Control is handled by Newport News Animal Control.,* Animal Control is handled by Newport News Animal Control.,* Animal Control is handled by Newport News Animal Control.,* Animal Control is handled by Newport News Animal Control.,,"The fully certified officers pick up stray animals,","The fully certified officers pick up stray animals,","The fully certified officers pick up stray animals,","The fully certified officers pick up stray animals,","The fully certified officers pick up stray animals,","The fully certified officers pick up stray animals,","The fully certified officers pick up stray animals,"
,"nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.","nuisance wildlife, deceased animals on public roadways, and investigate cruelty complaints.",,
Budget Detail,Budget Detail,,,,,,,,,,
,,,,,,,FY 2013,,,,
,,,,,,,Original,,FY 2013,,FY 2014
,,,FY 2011,,FY 2012,,Adopted,,Revised,,Adopted
,,,Actual,,Actual,,Budget,,Budget,,Budget
SPCA,SPCA,$,"45,312",$,"47,767",$,"48,767",$,"48,767",$,"24,385"
Newport News Animal Control,Newport News Animal Control,,"38,861",,"38,860",,"40,000",,"40,000",,"42,000"
Regional Animal Shelter,Regional Animal Shelter,,-,,-,,-,,-,,"48,800"
Totals,Totals,$,"84,173",$,"86,627",$,"88,767",$,"88,767",$,"115,185"
Significant Budget Items,Significant Budget Items,,,,,,,,,,
*,Increase due to the opening of the,Regional Animal Shelter for FY 2014.,Regional Animal Shelter for FY 2014.,Regional Animal Shelter for FY 2014.,Regional Animal Shelter for FY 2014.,Regional Animal Shelter for FY 2014.,The participating localities are: Newport,The participating localities are: Newport,The participating localities are: Newport,The participating localities are: Newport,The participating localities are: Newport
,"News, Hampton, York County and Poquoson.","News, Hampton, York County and Poquoson.",,,,,,,,,
,,,,Year 2011,Year 2011,Year 2012,Year 2012,Year 2013,Year 2013,Year 2014,Year 2014
,,,,,Actual,,Actual,Estimated,Estimated,Estimated,Estimated
Calls for Service,Calls for Service,,,,185,,239,,196,,196
Written Warnings,Written Warnings,,,,24,,10,,15,,15
Summons Issued,Summons Issued,,,,6,,-,,2,,2
Calls for Stray Animals,Calls for Stray Animals,,,,93,,130,,96,,96
Calls for Animal Bites,Calls for Animal Bites,,,,9,,12,,10,,10
Calls for Sick/Injured Animal,Calls for Sick/Injured Animal,,,,29,,22,,30,,30
Calls for Nuisance Wildlife,Calls for Nuisance Wildlife,,,,18,,49,,29,,29
Other Calls,Other Calls,,,,12,,14,,14,,14
Dogs Impounded,Dogs Impounded,,,,50,,43,,38,,38
Cats Impounded,Cats Impounded,,,,37,,30,,33,,33
Wildlife Impounded,Wildlife Impounded,,,,14,,11,,13,,13
Cruelty,Cruelty,,,,-,,-,,19,,19
,,,,57,,,,,,,
