Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”,Name: “Table 1 of 1 on page 70 of 171”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Clerk of the Circuit Court,Clerk of the Circuit Court,Clerk of the Circuit Court,Clerk of the Circuit Court,Clerk of the Circuit Court,,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,,,,
1.,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,Assist the Circuit Court Judge in carrying out court associated responsibilities,,,,
2.,Maintain all Circuit Court records,Maintain all Circuit Court records,Maintain all Circuit Court records,Maintain all Circuit Court records,Maintain all Circuit Court records,Maintain all Circuit Court records,,,,,,,,,,,
3.,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,Issue and record official documents including land records and plats; probate wills; notary public,
,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,applications; marriage licenses; concealed handgun permits; record military discharge forms (DD-,
,214) and assumed business names,214) and assumed business names,214) and assumed business names,214) and assumed business names,214) and assumed business names,214) and assumed business names,,,,,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,,
,,,,,,,FY 13,FY 13,,,FY 14,FY 14,,FY 14,FY 14,,
,,,,,,,Adopted,Adopted,Adopted,,Plan,Plan,,Adopted,Adopted,,
,,,Personnel,Personnel,$,,"694,192","694,192","694,192",$,,"701,272",$,"716,561","716,561",,
,,,Operating,Operating,,,"49,200","49,200","49,200",,,"49,200",,"49,200","49,200",,
Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,,,"15,600","15,600","15,600",,,"15,600",,,-,,
Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,,,"(22,368)","(22,368)","(22,368)",,,"(23,579)",,"(19,621)","(19,621)",,
,,,,Total,$,,"736,624","736,624","736,624",$,,"742,493",$,"746,140","746,140",,
PERSONNEL,PERSONNEL,PERSONNEL,,,,,,,,,,,,,,,
,,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,,12,12,,,12,,12,12,,
,,Part-time Personnel,Part-time Personnel,Part-time Personnel,,,,,1,,,1,,,1,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,,
,,,,,,,FY 11,FY 11,,,FY 12,,FY 13,FY 14,FY 14,,
,,,,,,,Actual,Actual,,,Actual,Adopted,Adopted,Adopted,Adopted,,
,,# Deed book recordings,# Deed book recordings,# Deed book recordings,# Deed book recordings,,"31,589","31,589","31,589",,"35,000",,"28,000",,"28,000",,
,,,# Civil cases,# Civil cases,# Civil cases,,,929,929,,875,,900,,900,,
,,,# Criminal cases,# Criminal cases,# Criminal cases,,,"1,331","1,331",,"1,500",,"1,400",,"1,400",,
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,,
The,City,shares,17.26,percent,of,the,cost,of,this,office,in,FY2014.,Funding,is,provided,for,a
continuation in the level of service.,continuation in the level of service.,continuation in the level of service.,continuation in the level of service.,continuation in the level of service.,continuation in the level of service.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,Local Aid to the State Government has been eliminated.,,
NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,,,,,,,,,,,,,
,,,,,,,FY 13,FY 13,,,FY 14,FY 14,,FY 14,FY 14,,
,,,,,,,Adopted,Adopted,Adopted,,Plan,,,Adopted,Adopted,,
,,,Total Budget,Total Budget,,$,"736,624","736,624","736,624",$,"742,493","742,493",$,"746,140","746,140",,
,,State/Other Revenue,State/Other Revenue,State/Other Revenue,,,"(628,186)","(628,186)","(628,186)",,"(628,186)","(628,186)",,"(652,082)","(652,082)",,
,,Net County Funding,Net County Funding,Net County Funding,,$,"108,438","108,438","108,438",$,"114,307","114,307",$,"94,058","94,058",,
,,,,,,,,Page C-11,Page C-11,Page C-11,,,,,,,
