Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,
,"Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities",,,,
Goal,,,,,,,
Enhance the vitality of Norfolk's neighborhoods,,,,,,,
Objective,,,,,,,
Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent,Maintain the integrity of the water distribution system by staying under the National media rate of 37.8 percent
(lower value indicates better system condition),,,,,,,
,FY 2010,FY 2011,FY 2012,FY 2012,FY 2013,,
Measure,,,,,,Change,Change
,Actual,Actual,Approved,Approved,Approved,,
Maintain water distribution system integrity,,,,,,,
rate (water main breaks per 100 miles of,25.7,28.9,,29,29,,0
water distribution system piping),,,,,,,
,"Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities",,,,
Goal,,,,,,,
"Provide a safe environment for residents, workers, and visitors","Provide a safe environment for residents, workers, and visitors","Provide a safe environment for residents, workers, and visitors",,,,,
Objective,,,,,,,
"Clean 15 percent (667,156 linear feet) of the wastewater collection system annually","Clean 15 percent (667,156 linear feet) of the wastewater collection system annually","Clean 15 percent (667,156 linear feet) of the wastewater collection system annually","Clean 15 percent (667,156 linear feet) of the wastewater collection system annually",,,,
,FY 2010,FY 2011,FY 2012,FY 2012,FY 2013,,
Measure,,,,,,Change,Change
,Actual,Actual,Approved,Approved,Approved,,
Maintain linear feet of wastewater gravity,,,,,,,
,"1,147,626","1,116,984","1,132,305","1,132,305","1,132,305",,0
piping cleaned,,,,,,,
R EVENUE S UMMARY,,,,,,,
,FY 2010,FY 2010,FY 2011,,FY 2012,FY 2013,FY 2013
,Actual,Actual,Actual,,Approved,Approved,Approved
Permits and Fees,"$1,308,568","$1,308,568","$1,350,533",,"$1,366,100","$1,365,280","$1,365,280"
Use of Money and Property,"$478,911","$478,911","$377,249",,"$467,000","$287,000","$287,000"
Charges for Services,"$77,122,165","$77,122,165","$80,582,295","$76,010,500","$76,010,500","$78,530,320","$78,530,320"
Miscellaneous Revenue,"$327,199","$327,199","$122,487",,"$215,000","$135,000","$135,000"
Recovered Costs,"$1,482,484","$1,482,484","$1,515,057",,"$1,241,000","$1,438,000","$1,438,000"
Other Sources and Transfers In,"$58,117","$58,117","$15,306",,"$5,400","$5,400","$5,400"
Federal Aid,,$0,"$85,261",,$0,,$0
Total,"$80,777,444","$80,777,444","$84,048,187","$79,305,000","$79,305,000","$81,761,000","$81,761,000"
E XPENDITURE S UMMARY,,,,,,,
,FY 2010,FY 2010,FY 2011,,FY 2012,FY 2013,FY 2013
,Actual,Actual,Actual,,Approved,Approved,Approved
Personnel Services,"$15,977,165","$15,977,165","$16,557,244","$17,473,328","$17,473,328","$17,384,629","$17,384,629"
"Materials, Supplies and Repairs","$10,801,680","$10,801,680","$11,016,894","$11,261,217","$11,261,217","$11,363,894","$11,363,894"
Contractual Services,"$9,092,364","$9,092,364","$9,281,417",,"$9,609,158","$9,373,222","$9,373,222"
Equipment,"$84,138","$84,138","$435,243",,"$289,210","$308,510","$308,510"
All Purpose Appropriations,"$7,957,778","$7,957,778","$7,748,996",,"$8,961,762","$9,685,545","$9,685,545"
Debt Service,"$16,320,832","$16,320,832","$17,041,295","$31,710,325","$31,710,325","$33,645,200","$33,645,200"
Total,"$60,233,957","$60,233,957","$62,081,088","$79,305,000","$79,305,000","$81,761,000","$81,761,000"
,,,,,,Water,365
