Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,
WASTEWATER,WASTEWATER,,,,,,
R EVENUE S UMMARY,R EVENUE S UMMARY,,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2012,FY 2013
,,Actual,Actual,Actual,Approved,Approved,Approved
Permits and Fees,Permits and Fees,"$265,163","$55,500","$55,500","$94,200","$94,200","$50,000"
Use of Money and Property,Use of Money and Property,"$48,005","$30,217","$30,217","$100,000","$100,000","$35,000"
Charges for Services,Charges for Services,"$23,745,868","$24,313,126","$24,313,126","$25,510,200","$25,510,200","$26,964,060"
Recovered Costs,Recovered Costs,"$12,453","$191,619","$191,619","$3,600","$3,600","$3,600"
Other Sources and Transfers In,Other Sources and Transfers In,"$56,568",,$0,"$2,000","$2,000","$2,000"
Federal Aid,Federal Aid,$0,"$125,533","$125,533",,$0,$0
Total,Total,"$24,128,057","$24,715,995","$24,715,995","$25,710,000","$25,710,000","$27,054,660"
E XPENDITURE S UMMARY,E XPENDITURE S UMMARY,,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2012,FY 2013
,,Actual,Actual,Actual,Approved,Approved,Approved
Personnel Services,Personnel Services,"$5,155,320","$5,180,888","$5,180,888","$5,363,977","$5,363,977","$5,474,670"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","$3,035,648","$2,924,866","$2,924,866","$3,088,086","$3,088,086","$3,081,498"
Contractual Services,Contractual Services,"$2,313,429","$2,312,511","$2,312,511","$2,039,091","$2,039,091","$2,181,549"
Equipment,Equipment,"$8,567","$44,991","$44,991","$328,101","$328,101","$328,101"
All Purpose Appropriations,All Purpose Appropriations,"$1,500,000","$1,500,000","$1,500,000","$2,106,802","$2,106,802","$1,510,242"
Debt Service,Debt Service,"$3,546,278","$3,758,731","$3,758,731","$12,783,943","$12,783,943","$14,478,600"
Total,Total,"$15,559,242","$15,721,987","$15,721,987","$25,710,000","$25,710,000","$27,054,660"
A PPROVED FY 2013 B UDGET A CTIONS,A PPROVED FY 2013 B UDGET A CTIONS,,,,,,
•,Update personnel expenditures,,FY 2013:,,"$39,558",,
,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the
,"position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and"
,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.
,"The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,"
,"Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,"
,"the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate"
,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,
,actions which occur at the beginning of each budget cycle.,,,,,,
•,Support two percent salary increase,,FY 2013:,,"$71,135",Positions:,0
,"Provides support for a two percent general wage increase for employees effective July 1, 2012.","Provides support for a two percent general wage increase for employees effective July 1, 2012.","Provides support for a two percent general wage increase for employees effective July 1, 2012.","Provides support for a two percent general wage increase for employees effective July 1, 2012.","Provides support for a two percent general wage increase for employees effective July 1, 2012.","Provides support for a two percent general wage increase for employees effective July 1, 2012.",
•,Adjust operational expenses,,FY 2013:,"($460,690)","($460,690)",Positions:,0
,Routine technical adjustment for operational expenses which occurs annually. These expenses may include,Routine technical adjustment for operational expenses which occurs annually. These expenses may include,Routine technical adjustment for operational expenses which occurs annually. These expenses may include,Routine technical adjustment for operational expenses which occurs annually. These expenses may include,Routine technical adjustment for operational expenses which occurs annually. These expenses may include,Routine technical adjustment for operational expenses which occurs annually. These expenses may include,
,"vehicle maintenance, fuel, indirect costs (if applicable), and materials and supplies for essential operations.","vehicle maintenance, fuel, indirect costs (if applicable), and materials and supplies for essential operations.","vehicle maintenance, fuel, indirect costs (if applicable), and materials and supplies for essential operations.","vehicle maintenance, fuel, indirect costs (if applicable), and materials and supplies for essential operations.","vehicle maintenance, fuel, indirect costs (if applicable), and materials and supplies for essential operations.","vehicle maintenance, fuel, indirect costs (if applicable), and materials and supplies for essential operations.",
,,,,,,Wastewater,369
