Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”,Name: “Table 1 of 1 on page 135 of 166”
Table: 135,Table: 135,Table: 135,Table: 135,Table: 135,Table: 135,Table: 135,Table: 135,Table: 135
,,,,,,,,
,,,,,,,,
,,,Special Projects/Grants Fund,Special Projects/Grants Fund,Special Projects/Grants Fund,,,
PURPOSE,PURPOSE,,,,,,,
"The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,"
including,grants,and,any other funds that may require continuing appropriation,any other funds that may require continuing appropriation,any other funds that may require continuing appropriation,any other funds that may require continuing appropriation,or special accounting,or special accounting
treatment.,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies
for other grant funds.,for other grant funds.,for other grant funds.,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,
,,,,FY 11,,FY 12,,FY 12
,,,,Adopted,,Plan,,Adopted
Revenues:,Revenues:,,,,,,,
General Fund Non Departmental,General Fund Non Departmental,General Fund Non Departmental,$,,$,,$,"500,000"
Road Match - Developer Contribution,Road Match - Developer Contribution,Road Match - Developer Contribution,,,,,,"500,000"
Road Match - James City Service Authority,Road Match - James City Service Authority,Road Match - James City Service Authority,,,,,,"100,000"
Comprehensive Services Act (CSA),Comprehensive Services Act (CSA),Comprehensive Services Act (CSA),,"275,850",,"275,850",,"319,300"
CSA Local Match-General Fund,CSA Local Match-General Fund,CSA Local Match-General Fund,,"317,426",,"317,426",,"367,426"
CSA School Share,CSA School Share,,,"112,000",,"112,000",,"112,000"
Total,,,$,"705,276",$,"705,276",$,"1,898,726"
Expenditures:,Expenditures:,,,,,,,
Comprehensive Services Act,Comprehensive Services Act,Comprehensive Services Act,$,"705,276",$,"705,276",$,"798,726"
VDOT Revenue Sharing Road Match,VDOT Revenue Sharing Road Match,VDOT Revenue Sharing Road Match,,,,,,
Centerville/Richmond Road Intersection,Centerville/Richmond Road Intersection,Centerville/Richmond Road Intersection,,,,,,"500,000"
Tewning Road,Tewning Road,,,,,,,"100,000"
York River Watershed Management Plan,York River Watershed Management Plan,York River Watershed Management Plan,,,,,,"200,000"
Mill Creek Stream Restoration,Mill Creek Stream Restoration,Mill Creek Stream Restoration,,,,,,"150,000"
Drainage Improvements - James Terrace,Drainage Improvements - James Terrace,Drainage Improvements - James Terrace,,,,,,"100,000"
Grants - Flood Mitigation,Grants - Flood Mitigation,Grants - Flood Mitigation,,,,,,"50,000"
Total Expenditures,Total Expenditures,,$,"705,276",$,"705,276",$,"1,898,726"
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,
The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children,The General Assembly is increasing access to Comprehensive Services Act (CSA) funding for children
with special needs.,with special needs.,This expanded eligibility shifts costs from State programs to CSA programs which,This expanded eligibility shifts costs from State programs to CSA programs which,This expanded eligibility shifts costs from State programs to CSA programs which,This expanded eligibility shifts costs from State programs to CSA programs which,This expanded eligibility shifts costs from State programs to CSA programs which,This expanded eligibility shifts costs from State programs to CSA programs which,This expanded eligibility shifts costs from State programs to CSA programs which
have a mandated local match.,have a mandated local match.,have a mandated local match.,"This budget includes an estimated $50,000 increase in the local match for","This budget includes an estimated $50,000 increase in the local match for","This budget includes an estimated $50,000 increase in the local match for","This budget includes an estimated $50,000 increase in the local match for","This budget includes an estimated $50,000 increase in the local match for","This budget includes an estimated $50,000 increase in the local match for"
CSA funding.,CSA funding.,,,,,,,
