Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”,Name: “Table 1 of 1 on page 69 of 166”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,
,,,,,,,,
Fire/Emergency Medical Services,Fire/Emergency Medical Services,Fire/Emergency Medical Services,Fire/Emergency Medical Services,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work,Lead the divisions of Emergency Management and Emergency Communications to work
,"collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and","collaboratively to achieve the County’s mission, vision, values and priorities, oversee long and"
,short term planning and ensure services are provided efficiently and effectively,short term planning and ensure services are provided efficiently and effectively,short term planning and ensure services are provided efficiently and effectively,short term planning and ensure services are provided efficiently and effectively,short term planning and ensure services are provided efficiently and effectively,short term planning and ensure services are provided efficiently and effectively,,
2.,"Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five","Provide fire protection, prevention, emergency medical, and other emergency services from five"
,stations strategically located throughout the County,stations strategically located throughout the County,stations strategically located throughout the County,stations strategically located throughout the County,,,,
3.,"Respond to a projected 8,950 calls for emergency response","Respond to a projected 8,950 calls for emergency response","Respond to a projected 8,950 calls for emergency response","Respond to a projected 8,950 calls for emergency response","Respond to a projected 8,950 calls for emergency response",,,
4.,"Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital","Provide basic and advanced pre-hospital life support care to a projected 5,950 patients and hospital"
,"transportation for a projected 4,800 of those patients","transportation for a projected 4,800 of those patients","transportation for a projected 4,800 of those patients","transportation for a projected 4,800 of those patients",,,,
5.,"Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a","Enforce the Fire Prevention Code through the Fire Marshal’s Office, including conducting a"
,"projected 2,000 inspections","projected 2,000 inspections",,,,,,
6.,"Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate","Investigate a projected 140 fire incidents, potential code violations, and firefighter candidate"
,backgrounds,,,,,,,
