Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”,Name: “Table 1 of 1 on page 74 of 166”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,
,,,,,,,,
Commissioner of the Revenue,Commissioner of the Revenue,Commissioner of the Revenue,,,,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,"Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in","Assess for Business, Professional and Occupational Licenses and personal property taxes in"
,"accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such","accordance with the law including: Business Personal Property, Individual Personal Property such"
,"as vehicles, boats and mobile homes and Machinery and Tools","as vehicles, boats and mobile homes and Machinery and Tools","as vehicles, boats and mobile homes and Machinery and Tools","as vehicles, boats and mobile homes and Machinery and Tools","as vehicles, boats and mobile homes and Machinery and Tools",,,
2.,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County,Update tax records and provide accurate and useful statistical information with which County
,officials and community members can make decisions,officials and community members can make decisions,officials and community members can make decisions,officials and community members can make decisions,officials and community members can make decisions,,,
3.,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including,Review and approve applications from those who qualify for various tax relief programs including
,"relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans","relief for the elderly and handicapped, land use, personal property exemptions for disabled veterans"
,and handicapped individuals,,,,,,,
4.,"Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief","Assist citizens with a variety of tax-related matters, including personal property, tax relief"
,"programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms","programs, State income tax, including completing and reviewing State income tax forms"
5.,Educate citizens about applicable tax laws and procedures,Educate citizens about applicable tax laws and procedures,Educate citizens about applicable tax laws and procedures,Educate citizens about applicable tax laws and procedures,Educate citizens about applicable tax laws and procedures,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 11,,FY 12,,,FY 12
,,,Adopted,,Plan,,,Adopted
,Personnel,$,"646,212",$,"653,171","653,171",$,"649,680"
,Operating,,"37,810",,"37,810","37,810",,"37,900"
Local Aid to State Government,Local Aid to State Government,,"9,050",,"9,050","9,050",,"9,100"
,Total,$,"693,072",$,"700,031","700,031",$,"696,680"
PERSONNEL,,,,,,,,
,Full-time Personnel,,11,,,11,,11
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 09,,FY 10,,FY 11,FY 12
,,,Actual,,Actual,Adopted,Adopted,Adopted
# Income tax returns processed,# Income tax returns processed,,"7,247",,"6,061",,"7,000","6,061"
# Business licenses processed,# Business licenses processed,,"6,446",,"6,091",,"6,200","6,200"
# Personal property assessments,# Personal property assessments,,"86,963",,"89,029",,"90,000","95,000"
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
Level funding is reflected in this budget.,Level funding is reflected in this budget.,Level funding is reflected in this budget.,,,,,,
NET COUNTY FUNDING,NET COUNTY FUNDING,,,,,,,
,,,FY 11,,FY 12,,,FY 12
,,,Adopted,,Plan,,,Adopted
,Total Budget,$,"693,072",$,"700,031","700,031",$,"696,680"
,State/Other Revenue,,"(158,019)",,"(158,019)","(158,019)",,"(158,019)"
,Net County Funding,$,"535,053",$,"542,012","542,012",$,"538,661"
,,,Page C-23,Page C-23,,,,
