Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”,Name: “Table 1 of 1 on page 86 of 166”
Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Facilities Maintenance,Facilities Maintenance,Facilities Maintenance,Facilities Maintenance,Facilities Maintenance,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,,
1.,"Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety","Maintain facilities, totaling 479,608 square feet, to ensure cleanliness and safety",,,
2.,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,Reduce County electricity and natural gas energy usage in County buildings,,,
3.,"Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,","Repair and perform scheduled preventative maintenance to extend the life of facility HVAC,",
,"electrical, and building components","electrical, and building components","electrical, and building components","electrical, and building components","electrical, and building components",,,,,,,,,,
4.,"Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction","Provide staff with training in building automation, sustainability and energy reduction",,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,
,,,,,,FY 11,FY 11,,FY 12,,,,FY 12,,
,,,,,,Adopted,Adopted,,Plan,,,,Adopted,,
,,,Personnel,Personnel,$,"1,011,043","1,011,043",$,"1,023,753","1,023,753","1,023,753",$,"1,003,712",,
,,,Operating,Operating,,"1,229,489","1,229,489",,"1,460,394","1,460,394","1,460,394",,"1,767,500",,
,,,Capital,Capital,,"131,150","131,150",,"129,300","129,300","129,300",,"129,300",,
,Billing of Joint Activities,Billing of Joint Activities,Billing of Joint Activities,Billing of Joint Activities,,"(185,365)","(185,365)",,"(185,365)","(185,365)","(185,365)",,"(185,365)",,
,,,,Total,$,"2,186,317","2,186,317",$,"2,428,082","2,428,082","2,428,082",$,"2,715,147",,
PERSONNEL,PERSONNEL,PERSONNEL,,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,17,,,17,17,,17,,
,Part-time Personnel,Part-time Personnel,Part-time Personnel,Part-time Personnel,,,6,,,6,,,6,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,
