Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”,Name: “Table 1 of 1 on page 82 of 166”
Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82,Table: 82
,,,,,,,,
,,,,,,,,
Zoning Enforcement,Zoning Enforcement,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,"Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities","Review rezoning cases, special use permits, site plan and subdivisions for development activities"
,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days,according to the Zoning Ordinance and relevant proffers and conditions within 10 business days
2.,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance,
3.,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers,Maintain tracking of completion of special use permit’s conditions and rezoning proffers
4.,Respond with inspection and follow-up contact to zoning and code violations,Respond with inspection and follow-up contact to zoning and code violations,Respond with inspection and follow-up contact to zoning and code violations,Respond with inspection and follow-up contact to zoning and code violations,Respond with inspection and follow-up contact to zoning and code violations,Respond with inspection and follow-up contact to zoning and code violations,,
