Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”,Name: “Table 1 of 1 on page 114 of 166”
Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114
,,,,,,,,,,,,,
,,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,,,,,,,,
OTHER COUNTY,,,,,,,,,,,,,
CAPITAL MAINTENANCE,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,TOTAL
Fire Station #4 (Olde Towne Road),,,,,,,,,,,,,
Renovation/Expansion,"$ 3,400,000",,,,,,,,,,,$,"3,400,000"
Mid County Park (Kidsburg),,,,,,,,,,,,,
Renovation,"1,565,000",,,,,,,,,,,,"1,565,000"
Government Center Building D,,,,,,,,,,,,,
Renovation/Demolish Building C,"1,655,000",,,,,,,,,,,,"1,655,000"
Fire Pumper Replacements,,$,"600,000",$,"600,000",$,"600,000",$,"600,000",$,"600,000",,"3,000,000"
Warhill Trail Dam Improvements,"250,000",,,,,,,,,,,,"250,000"
Ambulance Replacements,"204,000",,"240,000",,"240,000",,"245,000",,,,"245,000",,"1,174,000"
Clara Byrd Baker Elem Sch BMP,"150,000",,,,,,,,,,,,"150,000"
James City Williamsburg Community,,,,,,,,,,,,,
Center Renovation,"145,000",,"200,000",,"190,000",,"120,000",,"290,000",,,,"945,000"
Fueling Sites Upgrade,"66,000",,,,,,,,,,,,"66,000"
Cable Video Equipment,"65,000",,"65,000",,"65,000",,"65,000",,"65,000",,"65,000",,"390,000"
Government Center Exteriors,"65,000",,,,,,,,,,,,"65,000"
Chickahominy Riverfront Park,,,,,,,,,,,,,
Well and Waterlines,,,"500,000",,,,,,,,,,"500,000"
Parking Lot Overlays,,,,,"160,000",,"180,000",,"200,000",,"205,000",,"745,000"
Parking Lot Overlays,,,,,"160,000",,"325,000",,"205,000",,,,"690,000"
Fleet/Emergency Operations Center Roofs,,,,,,,,,"150,000",,,,"150,000"
Video Center HVAC,,,,,,,,,"130,000",,,,"130,000"
Human Services Building Rehabilitation,,,,,,,,,"135,000",,"910,000",,"1,045,000"
,"$ 7,565,000","$ 1,605,000","$ 1,605,000","$ 1,415,000","$ 1,415,000","$ 1,535,000","$ 1,535,000","$ 1,775,000","$ 1,775,000","$ 2,025,000","$ 2,025,000","$ 15,920,000","$ 15,920,000"
,,,Page D-10,Page D-10,Page D-10,,,,,,,,
