Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”,Name: “Table 1 of 1 on page 72 of 166”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,
,,,,,,,,
Emergency Communications,Emergency Communications,Emergency Communications,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,Provide 911 emergency contact services,Provide 911 emergency contact services,Provide 911 emergency contact services,,,,,
2.,"Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a","Answer a projected 147,100 emergency and non-emergency calls for service and dispatch a"
,"projected 73,175 calls for service for Police and Fire/EMS","projected 73,175 calls for service for Police and Fire/EMS","projected 73,175 calls for service for Police and Fire/EMS","projected 73,175 calls for service for Police and Fire/EMS","projected 73,175 calls for service for Police and Fire/EMS",,,
3.,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents,Coordinate the response of County and regional emergency responders throughout incidents
4.,Provide emergency medical direction such as CPR and childbirth assistance,Provide emergency medical direction such as CPR and childbirth assistance,Provide emergency medical direction such as CPR and childbirth assistance,Provide emergency medical direction such as CPR and childbirth assistance,Provide emergency medical direction such as CPR and childbirth assistance,Provide emergency medical direction such as CPR and childbirth assistance,,
5.,"Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,","Jointly operate regional radio system with York and Gloucester counties supporting area localities,"
