Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”,Name: “Table 1 of 1 on page 55 of 166”
Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55
,,,,,,,,
,,,,,,,,
County Administration,County Administration,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with,Provide overall leadership and direction in managing County operations in accordance with
,"County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines","County’s Strategic Plan, Board of Supervisors policies, and local, State and Federal guidelines"
2.,"Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects","Represent County on local and regional boards and commissions to address major issues, projects"
,and programs,,,,,,,
3.,Build and maintain positive community relations,Build and maintain positive community relations,Build and maintain positive community relations,Build and maintain positive community relations,,,,
4.,Update Board of Supervisors about key policy issues,Update Board of Supervisors about key policy issues,Update Board of Supervisors about key policy issues,Update Board of Supervisors about key policy issues,,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 11,,FY 12,,FY 12,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"385,914",$,"386,944",$,"392,310",
,Operating,,"16,987",,"16,987",,"15,600",
,Capital,,-,,-,,"5,000",
,Total,$,"402,901",$,"403,931",$,"412,910",
PERSONNEL,,,,,,,,
,Full-time Personnel,,2.5,,2.5,,2.5,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 09,FY 09,FY 10,,FY 11,FY 12
,,,Actual,Actual,Actual,Adopted,,Adopted
# of citizens participating in community,# of citizens participating in community,# of citizens participating in community,,,,,New,
,outreach events/feedback opportunities,outreach events/feedback opportunities,,,,,measure,150
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some,This budget includes funding for a continuation of the current level of service with reductions in some
operational line items and funding for small office equipment purchases.,operational line items and funding for small office equipment purchases.,operational line items and funding for small office equipment purchases.,operational line items and funding for small office equipment purchases.,operational line items and funding for small office equipment purchases.,operational line items and funding for small office equipment purchases.,,,
,,,Page C-4,Page C-4,,,,
