Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”,Name: “Table 1 of 1 on page 112 of 166”
Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112
,,,,,,,,,,,,,,,,
,,,,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,CAPITAL PROJECT DETAIL,,,,,,,,
SCHOOLS,SCHOOLS,School,,,,,,,,,,,,,,
NEW CAPITAL PROJECTS,NEW CAPITAL PROJECTS,Rank,FY 2012,FY 2012,FY 2013,FY 2013,FY 2014,FY 2014,FY 2015,FY 2015,FY 2016,FY 2016,,FY 2017,,TOTAL
School Bus Safety Equipment,School Bus Safety Equipment,I,$,"53,000",$,"53,000",$,"53,000",$,"53,000",$,"51,000",,,$,"263,000"
Security Card Access Systems,Security Card Access Systems,I,,"70,000",,"120,000",,"70,000",,"70,000",,"70,000",,,,"400,000"
Middle School Mobile Classrooms ***,Middle School Mobile Classrooms ***,II,,"700,000",,,,,,,,,,,,"700,000"
New Horizons Capital Contribution,New Horizons Capital Contribution,III,,"83,000",,"82,000",,,,,,,,,,"165,000"
Jamestown/Warhill High School Field Lights,Jamestown/Warhill High School Field Lights,IV,,"363,000",,,,"299,000",,"200,000",,,,,,"862,000"
Jolly Pond/Centerville Intersection ***,Jolly Pond/Centerville Intersection ***,III,,"250,000",,,,,,,,,,,,"250,000"
Stonehouse Elem School Sports Field Lights,Stonehouse Elem School Sports Field Lights,IV,,,,,,,,"350,000",,,,,,"350,000"
Toano Middle School Field Lights,Toano Middle School Field Lights,IV,,,,,,,,"350,000",,,,,,"350,000"
James Blair Reconversion,James Blair Reconversion,III,,,,,,,,,,,$,"6,684,000",,"6,684,000"
New Central Office Building,New Central Office Building,III,,,,,,,,,,"500,000",,"14,037,000",,"14,537,000"
***,Funded from residual bond proceeds,,"(950,000)","(950,000)",,,,,,,,,,,,"(950,000)"
Funded by City,Funded by City,,,"(51,000)",,"(23,000)",,"(38,000)",,"(92,000)",,"(56,000)",,"(829,000)",,"(1,089,000)"
,,,"$ 518,000","$ 518,000","$ 232,000","$ 232,000","$ 384,000","$ 384,000","$ 931,000","$ 931,000","$ 565,000","$ 565,000","$ 19,892,000","$ 19,892,000","$ 22,522,000","$ 22,522,000"
,,,,,,Page D-8,,,,,,,,,,
