Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”,Name: “Table 1 of 1 on page 73 of 166”
Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Treasurer,Treasurer,,,,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,,,
1.,"Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the","Provide a range of financial services in a professional manner, consistent with receiving the"
,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,Treasurers’ Association of Virginia “Award of Accreditation” for eight consecutive years,
2.,"Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and","Bill, collect and report Real Estate and Personal Property taxes, Business Professional and"
,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,Occupational Licenses and Meals and Lodging taxes,,,,,,,
