Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”,Name: “Table 1 of 1 on page 77 of 166”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Purchasing,Purchasing,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,,,
1.,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and,Coordinate fair and efficient procurement of goods and services in accordance with regulations and
,requirements,,,,,,,,,,,,,,
2.,"Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and","Produce the best value for purchases, researching alternatives to identify the most efficient and"
,cost-effective outcomes,cost-effective outcomes,cost-effective outcomes,,,,,,,,,,,,
3.,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides,Provide professional procurement services to those agencies and groups that the County provides
,"fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools","fiscal agent services for, including the Williamsburg James City County Schools",,,
4.,Oversee the County’s Purchasing Card program,Oversee the County’s Purchasing Card program,Oversee the County’s Purchasing Card program,Oversee the County’s Purchasing Card program,Oversee the County’s Purchasing Card program,Oversee the County’s Purchasing Card program,Oversee the County’s Purchasing Card program,,,,,,,,
5.,"Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and","Manage special projects as assigned, including those that focus on the County’s history and"
,archaeology,,,,,,,,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,
,,,,,FY 11,FY 11,,,FY 12,,,FY 12,FY 12,FY 12,
,,,,,Adopted,Adopted,,,Plan,,,Adopted,Adopted,Adopted,
,,Personnel,Personnel,$,"257,193","257,193",,$,"258,819",,$,"333,634","333,634","333,634",
,,Operating,Operating,,"9,700","9,700",,,"9,700",,,"12,600","12,600","12,600",
,,,Total,$,"266,893","266,893",,$,"268,519",,$,"346,234","346,234","346,234",
PERSONNEL,PERSONNEL,,,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,3,,,3,,,,,4,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,
,,,,,,FY 09,FY 09,,FY 10,,,FY 11,,,FY 12
,,,,,,Actual,Actual,,Actual,,Adopted,Adopted,,,Adopted
,Solicitations processed (new measure),Solicitations processed (new measure),Solicitations processed (new measure),Solicitations processed (new measure),,,,,,,,,,,134
,% Total spent via Purchasing Card,% Total spent via Purchasing Card,% Total spent via Purchasing Card,% Total spent via Purchasing Card,,,,,,,,,,,
,,,(new measure),(new measure),,,,,,,,,,,18%
