Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”,Name: “Table 1 of 1 on page 78 of 166”
Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Real Estate Assessments,Real Estate Assessments,Real Estate Assessments,Real Estate Assessments,Real Estate Assessments,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,,
1.,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,Assess new and current property at market value to determine real estate tax revenue,
2.,"Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values","Provide property information such as sales, maps and values",,,,,
3.,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,Review and respond to property assessment inquiries,,,,,,
4.,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,Assign addresses and property identification numbers and update records,,
5.,"Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,","Update property information to reflect transfers, name changes, wills, subdivisions, declarations,"
,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,and other legal documents recorded at the County Clerk’s Office,,,,
6.,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,Update data layers for the County's geographic information system,,,,
7.,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,Implement system that captures three dimensional aerial images,,,,
8.,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,Provide administrative support to the James City County Board of Equalization,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,
,,,,,FY 11,FY 11,,FY 12,FY 12,FY 12,,,FY 12,
,,,,,Adopted,Adopted,Adopted,,Plan,,,,Adopted,
,,Personnel,Personnel,$,"669,790","669,790","669,790",$,"675,266","675,266",$,$,"575,074",
,,Operating,Operating,,,"79,633","79,633",,"86,833","86,833",,,"92,600",
,,,Total,$,"749,423","749,423","749,423",$,"762,099","762,099",$,$,"667,674",
PERSONNEL,PERSONNEL,,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,,10,,,10,,,9,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,
,,,,,FY 09,FY 09,,FY 10,,,FY 11,FY 11,FY 12,FY 12
