Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”,Name: “Table 1 of 1 on page 26 of 156”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,,,
The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,The following chart shows where benefit reductions have occurred:,,,,
,,,,Benefit,Benefit,,,,,,% Reduction,% Reduction,General Fund $,General Fund $,General Fund $,General Fund $
,,,,,,,,,,,,,,Savings,,
Employer Assisted Home Ownership,Employer Assisted Home Ownership,Employer Assisted Home Ownership,Employer Assisted Home Ownership,Employer Assisted Home Ownership,Employer Assisted Home Ownership,Employer Assisted Home Ownership,,,,,,80%,,,"$72,000","$72,000"
Tuition Assistance Program,Tuition Assistance Program,Tuition Assistance Program,Tuition Assistance Program,Tuition Assistance Program,,,,,,,,70%,,,"$76,000","$76,000"
Working Towards Wellness,Working Towards Wellness,Working Towards Wellness,Working Towards Wellness,Working Towards Wellness,Working Towards Wellness,,,,,,,40%,,,"$21,000","$21,000"
Deferred Compensation Match,Deferred Compensation Match,Deferred Compensation Match,Deferred Compensation Match,Deferred Compensation Match,Deferred Compensation Match,,,,,,,50%,,,"$65,000","$65,000"
Period Physical Exams,Period Physical Exams,Period Physical Exams,Period Physical Exams,,,,,,,,,100%,,,"$32,000","$32,000"
Total Annual Savings,Total Annual Savings,Total Annual Savings,Total Annual Savings,,,,,,,,,,,,"$194,000","$194,000"
Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),Total One-Time Savings (Home Ownership Fund),,,,,,"$72,000","$72,000"
