Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”,Name: “Table 1 of 1 on page 77 of 156”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Courts/Judicial,Courts/Judicial,Courts/Judicial,,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,,,,,,,,,,
This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,This activity provides for local contributions to the various Courts.,Probation and Juvenile services,Probation and Juvenile services,Probation and Juvenile services,Probation and Juvenile services,Probation and Juvenile services
activities are also included.,activities are also included.,activities are also included.,activities are also included.,activities are also included.,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal,All are State or regional activities primarily supported with State and Federal
financial assistance.,financial assistance.,financial assistance.,,,,,,,,,,,,,
,,,,,,,FY 10,FY 10,,FY 11,,,FY 12,,
,,,,,,,Adopted,Adopted,,Adopted,,,Plan,,
City/County Court Services Unit,City/County Court Services Unit,City/County Court Services Unit,City/County Court Services Unit,City/County Court Services Unit,City/County Court Services Unit,$,"88,750","88,750",$,"91,770",,$,"91,770",,
,,,Circuit Court,Circuit Court,Circuit Court,,"122,137","122,137",,"121,523",,,"122,527",,
,,General District Court,General District Court,General District Court,General District Court,,"45,676","45,676",,"46,500",,,"42,714",,
Colonial Community Corrections,Colonial Community Corrections,Colonial Community Corrections,Colonial Community Corrections,Colonial Community Corrections,Colonial Community Corrections,,"34,470","34,470",,"34,470",,,"34,470",,
,Juvenile and Domestic Court,Juvenile and Domestic Court,Juvenile and Domestic Court,Juvenile and Domestic Court,Juvenile and Domestic Court,,"24,739","24,739",,"23,505",,,"23,505",,
9th Judicial District Court Services,9th Judicial District Court Services,9th Judicial District Court Services,9th Judicial District Court Services,9th Judicial District Court Services,9th Judicial District Court Services,,"8,774","8,774",,"9,044",,,"9,319",,
,,,,Magistrates,Magistrates,,"2,000","2,000",,"2,000",,,"2,000",,
,,,,,Total,$,"326,546","326,546",$,"328,812",,$,"326,305",,
PERSONNEL,PERSONNEL,,,,,,,,,,,,,,
,,Full-time Personnel,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,2,,,2,,,2,
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,
