Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”,Name: “Table 1 of 1 on page 62 of 156”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,
,,,,,,,,
Financial and Management Services,Financial and Management Services,Financial and Management Services,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,,,,,,,
"To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with","To provide quality, diversified, risk management and financial services, driven by customer needs, with"
divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,divisions providing accounting and information services in support of James City County goals.,
OBJECTIVES,,,,,,,,
1.,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow,Provide adequate financial information to Departments and Board of Supervisors in order to allow
,and encourage informed decisions.,and encourage informed decisions.,,,,,,
2.,To develop and manage annual budgets.,To develop and manage annual budgets.,,,,,,
3.,"To oversee risk management, safety, wellness, and insurance programs.","To oversee risk management, safety, wellness, and insurance programs.","To oversee risk management, safety, wellness, and insurance programs.","To oversee risk management, safety, wellness, and insurance programs.","To oversee risk management, safety, wellness, and insurance programs.",,,
4.,To provide mail and courier service for operating departments.,To provide mail and courier service for operating departments.,To provide mail and courier service for operating departments.,To provide mail and courier service for operating departments.,To provide mail and courier service for operating departments.,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 10,,FY 11,,FY 12,
,,,Adopted,,Adopted,,Plan,
,Personnel,$,"612,502",$,"612,096",$,"617,510",
,Operating,,"363,198",,"336,462",,"336,962",
,Other,,"(82,616)",,"(82,616)",,"(82,616)",
,Total,$,"893,084",$,"865,942",$,"871,856",
PERSONNEL,,,,,,,,
,Full-time Personnel,,7,,7,,7,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,
,,,,FY 09,FY 10,,FY 11,FY 12
,,,,Actual,Projected,Adopted,,Plan
Worker's Compensation Experience Modifier,Worker's Compensation Experience Modifier,Worker's Compensation Experience Modifier,,.66,.66,,.72,.69
,Total Cost of Risk as a % of Total Budget,Total Cost of Risk as a % of Total Budget,,.16,.15,,.15,.14
,Standard and Poor's Bond Rating,Standard and Poor's Bond Rating,,AA+,AA+,,AA+,AA+
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services
of financial statements.,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness,This budget includes a reduction in funding to the Working Towards Wellness
program due to the elimination of physical assessments for employees.,program due to the elimination of physical assessments for employees.,program due to the elimination of physical assessments for employees.,program due to the elimination of physical assessments for employees.,program due to the elimination of physical assessments for employees.,program due to the elimination of physical assessments for employees.,,,
,,,Page C-17,Page C-17,,,,
