Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”,Name: “Table 1 of 1 on page 37 of 156”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Other Local Taxes,Other Local Taxes,Other Local Taxes,Other Local Taxes,Other Local Taxes,,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,,
,,,,,,FY 10,FY 10,,,FY 10,,,FY 11,FY 11,,FY 12,FY 12
,,,,,,Adopted,Adopted,,,Projected,Projected,,Adopted,Adopted,,Plan,Plan
,Local Sales Tax,Local Sales Tax,Local Sales Tax,Local Sales Tax,$,"8,550,000","8,550,000","8,550,000",$,"8,350,000","8,350,000",$,"8,400,000","8,400,000",$,"8,550,000","8,550,000"
Transient Occupancy Tax,Transient Occupancy Tax,Transient Occupancy Tax,Transient Occupancy Tax,Transient Occupancy Tax,,"2,100,000","2,100,000","2,100,000",,"1,800,000","1,800,000",,"1,800,000","1,800,000",,"1,800,000","1,800,000"
$2 Per Night Room Tax,$2 Per Night Room Tax,$2 Per Night Room Tax,$2 Per Night Room Tax,$2 Per Night Room Tax,,"700,000","700,000","700,000",,"675,000","675,000",,"675,000","675,000",,"675,000","675,000"
,,Meals Tax,Meals Tax,Meals Tax,,"5,500,000","5,500,000","5,500,000",,"5,500,000","5,500,000",,"5,500,000","5,500,000",,"5,500,000","5,500,000"
