Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”,Name: “Table 1 of 1 on page 71 of 156”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Solid Waste Management,Solid Waste Management,Solid Waste Management,Solid Waste Management,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,,,,,,,,,,,
To,provide,refuse,"disposal,","collection,",and,recycling,recycling,activities,in,compliance,compliance,with,"local,","State,",and
Federal regulations.,Federal regulations.,Federal regulations.,,,,,,,,,,,,,
OBJECTIVES,OBJECTIVES,,,,,,,,,,,,,,
1.,"Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents","Provide convenient, controlled solid waste collection for refuse and recyclables to County residents"
,not served by curbside collection.,not served by curbside collection.,not served by curbside collection.,not served by curbside collection.,,,,,,,,,,,
2.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,Ensure closed landfill complies with State and Federal Regulations.,,,,,
3.,Maintain County’s household recycling program.,Maintain County’s household recycling program.,Maintain County’s household recycling program.,Maintain County’s household recycling program.,Maintain County’s household recycling program.,Maintain County’s household recycling program.,Maintain County’s household recycling program.,,,,,,,,
4.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,Manage the County's efforts to reduce greenhouse gas emissions.,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,
,,,,,FY 10,FY 10,,FY 11,FY 11,,,FY 12,FY 12,,
,,,,,Adopted,Adopted,,Adopted,Adopted,Adopted,,Plan,Plan,,
,,,Personnel,$,"392,216","392,216",$,"367,937","367,937","367,937",$,"372,539","372,539",,
,,,Operating,,"448,973","448,973",,"397,578","397,578","397,578",,"399,128","399,128",,
,,Capital/Recycling,Capital/Recycling,,"836,005","836,005",,"810,552","810,552","810,552",,"850,370","850,370",,
,,,User Fees,,"(295,325)","(295,325)",,"(208,325)","(208,325)","(208,325)",,"(208,325)","(208,325)",,
,,,Total,$,"1,381,869","1,381,869",$,"1,367,742","1,367,742","1,367,742",$,"1,413,712","1,413,712",,
PERSONNEL,PERSONNEL,,,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,7,,,,6,,,6,,
,Part-time Personnel,Part-time Personnel,Part-time Personnel,,,2,,,,1,,,1,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,
,,,,,,,FY 09,FY 10,FY 10,FY 10,,FY 11,,FY 12,FY 12
,,,,,,,Actual,Projected,Projected,Projected,Adopted,Adopted,,Plan,
,Tons of White Goods and Scrap,Tons of White Goods and Scrap,Tons of White Goods and Scrap,Tons of White Goods and Scrap,,,,,,,,,,,
,,,Metal Recycled,Metal Recycled,,,257,,325,325,,250,,250,250
% of Households in Curbside Recycling,% of Households in Curbside Recycling,% of Households in Curbside Recycling,% of Households in Curbside Recycling,% of Households in Curbside Recycling,,,91%,,98%,98%,,90%,,90%,90%
,Tons of Household Recycling,Tons of Household Recycling,Tons of Household Recycling,Tons of Household Recycling,,,"6,408",,"6,500","6,500",,"6,200",,"6,250","6,250"
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,
Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a,Two positions have been eliminated including a full-time Convenience Center Attendant I position and a
part-time Senior Office Assistant position.,part-time Senior Office Assistant position.,part-time Senior Office Assistant position.,part-time Senior Office Assistant position.,part-time Senior Office Assistant position.,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction,Temporary hours have been increased to offset the reduction
in staff at the convenience centers.,in staff at the convenience centers.,in staff at the convenience centers.,in staff at the convenience centers.,in staff at the convenience centers.,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection,This budget reflects the elimination of the curbside leaf collection
