Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”,Name: “Table 1 of 1 on page 87 of 156”
Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87,Table: 87
,,,,,,,,
,,,,,,,,
Emergency Communications,Emergency Communications,Emergency Communications,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,,,,,,
"To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies.","To receive and dispatch emergency calls for assistance to Police, Fire, and other public service agencies."
OBJECTIVE,,,,,,,,
Process all calls for service in a quick and efficient manner.,Process all calls for service in a quick and efficient manner.,Process all calls for service in a quick and efficient manner.,Process all calls for service in a quick and efficient manner.,Process all calls for service in a quick and efficient manner.,,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 10,,FY 11,,FY 12,
,,,Adopted,,Adopted,,Plan,
,Personnel,$,"1,706,696",$,"1,643,641",$,"1,661,023",
,Operating,,"1,190,697",,"1,171,415",,"1,199,352",
,Capital,,"29,100",,"9,155",,"6,155",
,Credits/Other,,"(400,057)",,"(404,057)",,"(404,057)",
,Total,$,"2,526,436",$,"2,420,154",$,"2,462,473",
PERSONNEL,,,,,,,,
Full-time Personnel,Full-time Personnel,,27,,26,,26,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 09,,FY 10,,FY 11,FY 12
,,,Actual,,Projected,Adopted,,Plan
Emergency Calls Dispatched,Emergency Calls Dispatched,Emergency Calls Dispatched,"46,454","46,454","47,000",,"47,000","47,000"
,E-911 Calls Received,E-911 Calls Received,"13,962","13,962","14,000",,"14,250","14,500"
911 Wireless Calls Received,911 Wireless Calls Received,911 Wireless Calls Received,"15,014","15,014","15,900",,"15,900","15,900"
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance,This budget includes the elimination of the Radio Maintenance Technician position as radio maintenance
has been outsourced.,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate,The contract costs and the associated charges to outside agencies who participate
in the regional radio system are included in this budget.,in the regional radio system are included in this budget.,in the regional radio system are included in this budget.,in the regional radio system are included in this budget.,Operating and capital expense accounts reflect,Operating and capital expense accounts reflect,Operating and capital expense accounts reflect,Operating and capital expense accounts reflect,Operating and capital expense accounts reflect
an overall reduced budget that meets the current needs of the department.,an overall reduced budget that meets the current needs of the department.,an overall reduced budget that meets the current needs of the department.,an overall reduced budget that meets the current needs of the department.,an overall reduced budget that meets the current needs of the department.,an overall reduced budget that meets the current needs of the department.,,Capital expenses include,Capital expenses include
equipment upgrades and replacement of operating equipment.,equipment upgrades and replacement of operating equipment.,equipment upgrades and replacement of operating equipment.,equipment upgrades and replacement of operating equipment.,equipment upgrades and replacement of operating equipment.,equipment upgrades and replacement of operating equipment.,,,
,,,Page C-42,,,,,
