Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”,Name: “Table 1 of 1 on page 94 of 165”
Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94
,,,,,,,,
,,,,,,,,
Cooperative Extension Service,Cooperative Extension Service,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two,Educate citizens about healthy behaviors among youth and families utilizing a minimum of two
,research-based curricula and a minimum of 200 participants,research-based curricula and a minimum of 200 participants,research-based curricula and a minimum of 200 participants,research-based curricula and a minimum of 200 participants,,,,
2.,"Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six","Engage youth in 4-H science, engineering, and technology programming for a minimum of six"
,"hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs","hours in at least one community club, two specialty camps, and two school enrichment programs"
,with a minimum of 400 participants,with a minimum of 400 participants,,,,,,
3.,"Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and","Recruit and retain volunteers through a volunteer events/activities, annual training workshop, and"
,volunteer recognition program,,,,,,,
4.,"Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water","Work with other County departments to increase knowledge, skills, and adoption of sound water"
,quality practices based on research-based curricula with a minimum of 400 participants,quality practices based on research-based curricula with a minimum of 400 participants,quality practices based on research-based curricula with a minimum of 400 participants,quality practices based on research-based curricula with a minimum of 400 participants,quality practices based on research-based curricula with a minimum of 400 participants,quality practices based on research-based curricula with a minimum of 400 participants,,
BUDGET SUMMARY,,,,,,,,
,,,FY 12,,FY 13,,,FY 14
,,,Adopted,,Adopted,,,Plan
,Personnel,$,"41,076",$,-,$,,-
,Operating,,"8,000",,"49,800",,"49,800",
,Total,$,"49,076",$,"49,800",$,"49,800",
PERSONNEL,,,,,,,,
,Full-time Personnel,,2,,0,,,0
PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,
,,,FY 11,,FY 12,FY 13,,FY 14
,,,Actual,,Projected,Adopted,,Plan
# Youth provided with education programs that,# Youth provided with education programs that,# Youth provided with education programs that,,,,,,
"increase citizenship, leadership and life skills","increase citizenship, leadership and life skills","increase citizenship, leadership and life skills","1,556",,"2,000","1,500",,"1,500"
,# Citizens receiving financial instruction,# Citizens receiving financial instruction,78,,115,131,,131
,# Citizens trained in environmental,# Citizens trained in environmental,,,,,,
,horticulture practices,horticulture practices,45,,65,500,,500
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for,This budget reflects the change of Extension employees now totally paid by Virginia Tech and billed for
as services to the County.,Funding is shifted from personnel to contractual services.,Funding is shifted from personnel to contractual services.,Funding is shifted from personnel to contractual services.,Funding is shifted from personnel to contractual services.,Funding is shifted from personnel to contractual services.,Funding is shifted from personnel to contractual services.,,
,,,Page C-41,,,,,
