Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”,Name: “Table 1 of 1 on page 66 of 165”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,
,,,,,,,,
Sheriff,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,"Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with"
,legal procedures and requirements,legal procedures and requirements,,,,,,
2.,"Transport juveniles and adults safely to and from Court, and as necessary, to and from","Transport juveniles and adults safely to and from Court, and as necessary, to and from","Transport juveniles and adults safely to and from Court, and as necessary, to and from","Transport juveniles and adults safely to and from Court, and as necessary, to and from","Transport juveniles and adults safely to and from Court, and as necessary, to and from","Transport juveniles and adults safely to and from Court, and as necessary, to and from","Transport juveniles and adults safely to and from Court, and as necessary, to and from",
,detention/correctional facilities,,,,,,,
3.,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,,,,,,
4.,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities,Transport people under Temporary Detention Orders to and between mental health facilities
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 12,,FY 13,,FY 14,
,,,Adopted,,Adopted,,Plan,
,Personnel,$,"1,075,860",$,"1,148,017",$,"1,159,965","1,159,965"
,Operating,,"143,932",,"129,620",,"136,475","136,475"
,Capital,,-,,"32,600",,"59,500","59,500"
,Local Aid to State Government,,"33,700",,"26,400",,"26,400","26,400"
,Received from Williamsburg,,"(79,763)",,"(86,816)",,"(94,631)","(94,631)"
,Total,$,"1,173,729",$,"1,249,821",$,"1,287,709","1,287,709"
PERSONNEL,,,,,,,,
,Full-time Personnel,,16,,16,,16,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,
,,,FY 11,,FY 12,FY 13,,FY 14
,,,Actual,Projected,,Adopted,,Plan
,# Civil processes,,"27,317",,"26,500","27,754",,"27,754"
,# Staff days - Court days,,"1,265 / 769","1,300/675",,"1,270/757","1,270/757","1,270/757"
# Inmate holdings Court - Adult,# Inmate holdings Court - Adult,,"2,153",,"2,200","1,809",,"1,809"
,and Juvenile,,,,,,,
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The City of Williamsburg pays for 17.1 percent of the local cost of this office in FY2013.,The Sheriff
also generates other court-related fees to help reduce overall local funding.,also generates other court-related fees to help reduce overall local funding.,also generates other court-related fees to help reduce overall local funding.,also generates other court-related fees to help reduce overall local funding.,also generates other court-related fees to help reduce overall local funding.,also generates other court-related fees to help reduce overall local funding.,This budget includes funding,This budget includes funding,This budget includes funding
for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three,for a replacement vehicle and replacement of the LiveScan fingerprinting system in FY2013 and three
scheduled vehicle replacements in FY2014.,scheduled vehicle replacements in FY2014.,scheduled vehicle replacements in FY2014.,,,,,,
NET COUNTY FUNDING,NET COUNTY FUNDING,,,,,,,
,,,FY 12,,FY 13,,FY 14,
,,,Adopted,,Adopted,,Plan,
,Total Budget,$,"1,173,729",$,"1,249,821",$,"1,287,709","1,287,709"
,State/Other Revenue,,"(794,084)",,"(821,119)",,"(821,119)","(821,119)"
,Net County Funding,$,"379,645",$,"428,702",$,"466,590","466,590"
,,,Page C-13,,,,,
