Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”,Name: “Table 1 of 1 on page 59 of 165”
Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59
,,,,,,,,
,,,,,,,,
Communications,Communications,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,"Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,"
,"budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print",,
2.,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for
,"television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including"
,"Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community"
,Access) and Channel 47 (WJCC Schools),Access) and Channel 47 (WJCC Schools),Access) and Channel 47 (WJCC Schools),,,,,
3.,"Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building"
,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,
4.,"Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media"
