Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”,Name: “Table 1 of 1 on page 84 of 165”
Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84
,,,,,,,,
,,,,,,,,
Zoning Enforcement,Zoning Enforcement,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,"Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications","Review and provide comments to applicants on conceptual, site plan and subdivision applications"
,within 10 business days of submission to ensure that the proposed applications meet,within 10 business days of submission to ensure that the proposed applications meet,within 10 business days of submission to ensure that the proposed applications meet,within 10 business days of submission to ensure that the proposed applications meet,within 10 business days of submission to ensure that the proposed applications meet,within 10 business days of submission to ensure that the proposed applications meet,within 10 business days of submission to ensure that the proposed applications meet,Zoning
,Ordinances,,,,,,,
2.,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding,Ensure enforcement of relevant sections of the County Code and Zoning Ordinance by responding
,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days,with inspection and follow-up contact to zoning and code violations within five business days
3.,"Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits","Review and comment on applications for administrative variances, building and sign permits"
4.,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation
,for hearing of variances and appeals to Zoning Administrator decisions and associated,for hearing of variances and appeals to Zoning Administrator decisions and associated,for hearing of variances and appeals to Zoning Administrator decisions and associated,for hearing of variances and appeals to Zoning Administrator decisions and associated,for hearing of variances and appeals to Zoning Administrator decisions and associated,for hearing of variances and appeals to Zoning Administrator decisions and associated,for hearing of variances and appeals to Zoning Administrator decisions and associated,
,administrative decisions,,,,,,,
5.,Remove illegally posted temporary signage from County roadways,Remove illegally posted temporary signage from County roadways,Remove illegally posted temporary signage from County roadways,Remove illegally posted temporary signage from County roadways,Remove illegally posted temporary signage from County roadways,,,
6.,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to,Work in concert with Building Safety and Permits and Housing and Community Development to
,address unsafe structures in a timely and effective fashion,address unsafe structures in a timely and effective fashion,address unsafe structures in a timely and effective fashion,address unsafe structures in a timely and effective fashion,address unsafe structures in a timely and effective fashion,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 12,,FY 13,,FY 14,
,,,Adopted,,Adopted,,Plan,
,Personnel,$,"287,535",$,"306,070",$,"311,807",
,Operating,,"15,300",,"21,500",,"20,500",
,Total,$,"302,835",$,"327,570",$,"332,307",
PERSONNEL,,,,,,,,
,Full-time Personnel,,4,,4,,4,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,,FY 11,FY 12,,FY 13,FY 14
,,,,Actual,Projected,,Adopted,Plan
% Zoning and proffer violations resolved,% Zoning and proffer violations resolved,% Zoning and proffer violations resolved,,,,,,
,within six months of initial violation,within six months of initial violation,,81%,90%,,95%,95%
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
Additional funding is included for trash and grass cleanups for zoning violations.,Additional funding is included for trash and grass cleanups for zoning violations.,Additional funding is included for trash and grass cleanups for zoning violations.,Additional funding is included for trash and grass cleanups for zoning violations.,Additional funding is included for trash and grass cleanups for zoning violations.,Additional funding is included for trash and grass cleanups for zoning violations.,Additional funding is included for trash and grass cleanups for zoning violations.,,
,,,Page C-31,Page C-31,,,,
