Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”,Name: “Table 1 of 1 on page 78 of 165”
Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Accounting,Accounting,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,
1.,"Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority","Provide full range of accounting services for County Departments, James City Service Authority"
,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,and other agencies for which the County serves as a fiscal agent,,,,
2.,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,Prepare the Comprehensive Annual Financial Report,,,,,
3.,"Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms","Process timely and accurate payroll, including benefit reconciliations and W-2s forms",
4.,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,Process timely and accurate vendor payments and 1099 forms,,,,
5.,"Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and","Maintain general ledger to show assets, liabilities, income and expenses including monthly and"
,annual financial statements,annual financial statements,annual financial statements,,,,,,,,,,
6.,Inventory capital assets,Inventory capital assets,Inventory capital assets,,,,,,,,,,
7.,Oversee grants to ensure fiscal compliance,Oversee grants to ensure fiscal compliance,Oversee grants to ensure fiscal compliance,Oversee grants to ensure fiscal compliance,Oversee grants to ensure fiscal compliance,Oversee grants to ensure fiscal compliance,Oversee grants to ensure fiscal compliance,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,
,,,,,,FY 12,FY 12,,FY 13,,,FY 14,
,,,,,Adopted,Adopted,Adopted,,Adopted,,,Plan,
,,Personnel,Personnel,$,,"472,825","472,825",$,"506,502",$,,"506,971",
,,Operating,Operating,,,"24,400","24,400",,"31,600",,,"30,500",
,,Capital,Capital,,,,-,,"1,500",,,-,
,"Received from JCSA, etc.","Received from JCSA, etc.","Received from JCSA, etc.",,,"(372,431)","(372,431)",,"(371,846)",,,"(371,823)",
,,,Total,$,,"124,794","124,794",$,"167,756",,,"165,648",
PERSONNEL,PERSONNEL,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,,8,,8,,,8,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,
,,,,,,,FY 11,,FY 12,,FY 13,,FY 14
,,,,,,,Actual,,Projected,Adopted,Adopted,,Plan
,,# Invoices processed,# Invoices processed,# Invoices processed,# Invoices processed,,"25,385","25,385","25,500",,"25,500",,"25,500"
,,# Payroll checks issued,# Payroll checks issued,# Payroll checks issued,# Payroll checks issued,,"30,252","30,252","32,000",,"31,000",,"31,000"
,# Purchasing card transactions,# Purchasing card transactions,# Purchasing card transactions,# Purchasing card transactions,# Purchasing card transactions,,"15,773","15,773","15,500",,"15,500",,"15,500"
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
"This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit","This Division charges for its services to the Service Authority, Regional Jail, Williamsburg Area Transit"
"Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.","Authority, Colonial Community Corrections and Regional Juvenile Detention facility.",This Division also,This Division also
provides,fiscal,agent,services,to,the,Olde,Towne,Medical,Center,and,the,County's,Economic
Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary,Development Authority. Funds have been included for software maintenance and additional temporary
hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.,hours for FY2013 to assist with preparation for the audit because of known planned staff absences.
,,,,,,,Page C-25,Page C-25,,,,,
