Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”,Name: “Table 1 of 1 on page 107 of 165”
Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107
,,,,,,,,,,,,,
,,CAPITAL IMPROVEMENT PROGRAM,CAPITAL IMPROVEMENT PROGRAM,CAPITAL IMPROVEMENT PROGRAM,CAPITAL IMPROVEMENT PROGRAM,FY2013 - FY2017,FY2013 - FY2017,FY2013 - FY2017,,,,,
CAPITAL IMPROVEMENT PROGRAM SUMMARY,CAPITAL IMPROVEMENT PROGRAM SUMMARY,CAPITAL IMPROVEMENT PROGRAM SUMMARY,,,,,,,,,,,
,,,,,,,,,,,,,Five Year
,,,FY2013,,FY2014,,FY2015,,FY2016,,FY2017,,TOTAL
PAGE,,,,,,,,,,,,,
D - 4,Projected Funding Sources,$,"25,558,900",$,"5,048,000",$,"17,115,000",$,"6,097,300",$,"6,846,500",$,"60,665,700"
,Projected Capital Investments,,,,,,,,,,,,
D - 5,Public Safety,,"7,905,000",,"660,000",,"1,410,000",,"815,000",,"1,265,000",,"12,055,000"
D - 5,Administrative,,"265,300",,,,,,,,,,"265,300"
D - 6,General Services,,"1,363,740",,"1,621,000",,"8,762,000",,"2,752,000",,"886,900",,"15,385,640"
D - 8,Parks and Recreation,,"79,860",,"953,000",,"4,222,000",,"807,000",,"1,248,000",,"7,309,860"
D - 9,Schools,,"15,945,000",,"1,814,000",,"2,721,000",,"1,723,300",,"3,446,600",,"25,649,900"
,,$,"25,558,900",$,"5,048,000",$,"17,115,000",$,"6,097,300",$,"6,846,500",$,"60,665,700"
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,
Only the projects and monies identified in FY2013 will be appropriated and committed.,Only the projects and monies identified in FY2013 will be appropriated and committed.,Only the projects and monies identified in FY2013 will be appropriated and committed.,Only the projects and monies identified in FY2013 will be appropriated and committed.,Only the projects and monies identified in FY2013 will be appropriated and committed.,Only the projects and monies identified in FY2013 will be appropriated and committed.,,,,,,,,
The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,The remaining four years are included for planning purposes only and will be revisited in each annual budget cycle.,,,,
,,,,Page D-1,Page D-1,,,,,,,,
