Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”,Name: “Table 1 of 1 on page 12 of 32”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,
,Priority: Environmental Sustainability,Priority: Environmental Sustainability,Priority: Environmental Sustainability,Priority: Environmental Sustainability,,,
Goal,,,,,,,
Reduce the negative impacts of flooding,Reduce the negative impacts of flooding,,,,,,
Objective,,,,,,,
Keep Norfolk's drain structures clean and free from debris,Keep Norfolk's drain structures clean and free from debris,Keep Norfolk's drain structures clean and free from debris,,,,,
,,FY 2011,FY 2012,FY 2012,FY 2013,FY 2014,
Measure,,,,,,,Change
,,Actual,Actual,Actual,Approved,Approved,
Increase number of drain structures cleaned,Increase number of drain structures cleaned,,,,,,
,,"3,757",,"4,891","7,500","7,000",-500
annually,,,,,,,
R EVENUE S UMMARY,R EVENUE S UMMARY,,,,,,
,,FY 2011,FY 2011,,FY 2012,FY 2013,FY 2014
,,Actual,Actual,,Actual,Approved,Approved
Use of Money and Property,Use of Money and Property,"$6,824","$6,824",,"$51,564","$2,400","$2,400"
Charges for Services,,"$11,721,299","$11,721,299","$12,003,032","$12,003,032","$14,187,800","$14,613,434"
Miscellaneous Revenue,Miscellaneous Revenue,"$29,679","$29,679",,$0,$0,$0
Recovered Costs,,,$0,,"$100,047",$0,"$47,467"
Other Sources and Transfers In,Other Sources and Transfers In,,$0,,$0,"$1,000,000","$204,940"
Federal Aid,,"$256,118","$256,118",,$0,$0,$0
Total,,"$12,013,920","$12,013,920","$12,154,643","$12,154,643","$15,190,200","$14,868,241"
EXPENDITURE S UMMARY,EXPENDITURE S UMMARY,,,,,,
,,FY 2011,FY 2011,,FY 2012,FY 2013,FY 2014
,,Actual,Actual,,Actual,Approved,Approved
Personnel Services,,"$4,397,372","$4,397,372","$4,549,869","$4,549,869","$4,733,948","$4,882,877"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","$1,308,932","$1,308,932","$2,168,540","$2,168,540","$2,784,730","$3,036,177"
Contractual Services,,"$860,294","$860,294","$1,035,744","$1,035,744","$533,997","$1,354,235"
Equipment,,"$951,406","$951,406",,"$795,721","$1,425,225","$1,529,725"
Department Specific Appropriation,Department Specific Appropriation,"$746,320","$746,320",,"$746,320","$837,398",$0
Debt Service/Transfers to CIP,Debt Service/Transfers to CIP,"$2,521,654","$2,521,654","$2,758,289","$2,758,289","$4,874,902","$4,065,227"
Total,,"$10,785,978","$10,785,978","$12,054,483","$12,054,483","$15,190,200","$14,868,241"
376,Storm Water Management,,,,,,
