Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”,Name: “Table 1 of 1 on page 17 of 32”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,,,,,,,,
E XPENDITURE S UMMARY,E XPENDITURE S UMMARY,E XPENDITURE S UMMARY,E XPENDITURE S UMMARY,E XPENDITURE S UMMARY,,,,,,,,,,,,
,,,,,,,,FY 2011,,FY 2012,FY 2012,FY 2013,FY 2013,,FY 2014,FY 2014
,,,,,,,,Actual,,Actual,Actual,Approved,Approved,Approved,Approved,Approved
Personnel Services,Personnel Services,Personnel Services,Personnel Services,,,,,"$517,346",,"$510,514","$510,514","$517,703","$517,703",,"$533,304","$533,304"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","Materials, Supplies and Repairs","Materials, Supplies and Repairs","Materials, Supplies and Repairs",,,,"$58,800",,"$57,912","$57,912","$53,525","$53,525",,"$41,071","$41,071"
Contractual Services,Contractual Services,Contractual Services,Contractual Services,,,,,"$852,187",,"$828,503","$828,503","$1,005,602","$1,005,602","$1,122,772","$1,122,772","$1,122,772"
Equipment,Equipment,Equipment,,,,,,"$7,289",,"$6,859","$6,859","$10,000","$10,000",,"$10,000","$10,000"
Department Specific Appropriation,Department Specific Appropriation,Department Specific Appropriation,Department Specific Appropriation,Department Specific Appropriation,,,,"$76,412",,"$145,901","$145,901","$117,170","$117,170",,,$0
Debt Service/Transfers to CIP,Debt Service/Transfers to CIP,Debt Service/Transfers to CIP,Debt Service/Transfers to CIP,Debt Service/Transfers to CIP,,,,"$19,272",,"$30,385","$30,385",,$0,,,$0
Total,Total,,,,,,,"$1,531,306","$1,580,074","$1,580,074","$1,580,074","$1,704,000","$1,704,000","$1,707,147","$1,707,147","$1,707,147"
APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,APPROVED FY 2014 B UDGET ACTIONS,,,,,,,,,
•,Update personnel expenditures,Update personnel expenditures,Update personnel expenditures,Update personnel expenditures,Update personnel expenditures,,,,FY 2014:,FY 2014:,,"($39,412)",Positions:,Positions:,Positions:,0
,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Technical adjustment to update department costs for personnel services.,Changes reflect updates in staffing,Changes reflect updates in staffing,Changes reflect updates in staffing,Changes reflect updates in staffing,Changes reflect updates in staffing,Changes reflect updates in staffing
,"due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.","due to administrative actions, creation, consolidations, and reorganization efforts.",This adjustment reflects the,This adjustment reflects the,This adjustment reflects the,This adjustment reflects the,This adjustment reflects the
,corresponding funds needed in FY 2014 for these actions.,corresponding funds needed in FY 2014 for these actions.,corresponding funds needed in FY 2014 for these actions.,corresponding funds needed in FY 2014 for these actions.,corresponding funds needed in FY 2014 for these actions.,corresponding funds needed in FY 2014 for these actions.,corresponding funds needed in FY 2014 for these actions.,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY,The adjustment also reflects a rate revision for the FY
