Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”,Name: “Table 1 of 1 on page 61 of 86”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,,,,
,Improve Existing Community Centers,Improve Existing Community Centers,Improve Existing Community Centers,Improve Existing Community Centers,Improve Existing Community Centers,Improve Existing Community Centers,Improve Existing Community Centers,,
Department,,,,,,Project Description,Project Description,Project Description,
Recreation/Parks and Open Space,Recreation/Parks and Open Space,Recreation/Parks and Open Space,,,"Provide funds for improvements to entranceways,","Provide funds for improvements to entranceways,","Provide funds for improvements to entranceways,","Provide funds for improvements to entranceways,","Provide funds for improvements to entranceways,"
,,,,,"landscaping, and interior and exterior renovations.","landscaping, and interior and exterior renovations.","landscaping, and interior and exterior renovations.","landscaping, and interior and exterior renovations.","landscaping, and interior and exterior renovations."
Account #,,,,,"Planned work will enhance the appearance, serviceability","Planned work will enhance the appearance, serviceability","Planned work will enhance the appearance, serviceability","Planned work will enhance the appearance, serviceability","Planned work will enhance the appearance, serviceability"
4000 78 3000,,,,,and safety at various recreation centers throughout the,and safety at various recreation centers throughout the,and safety at various recreation centers throughout the,and safety at various recreation centers throughout the,and safety at various recreation centers throughout the
,,,,,City.,,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business,City Services,City Services,v,,,,,
Educational Community v,Educational Community v,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"300,000","300,000","300,000","300,000","300,000","300,000","1,500,000"
FY 2011 Approved,,0,"300,000","300,000","300,000","300,000","300,000",N/A,"1,200,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,"30,000",,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"1,900,000",
Construction,,,"270,000",,FY 2012 Approved,FY 2012 Approved,,"300,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"1,200,000",
,Total,,"300,000",,Project Total,Project Total,,"3,400,000",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,Parks & Recreation Facilities CIP - 407,Parks & Recreation Facilities CIP - 407,Parks & Recreation Facilities CIP - 407
