Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”,Name: “Table 1 of 1 on page 79 of 86”
Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78
,,,,,,,,,
,Design & Construct 37th Street Plant,Design & Construct 37th Street Plant,Design & Construct 37th Street Plant,Design & Construct 37th Street Plant,Design & Construct 37th Street Plant,Design & Construct 37th Street Plant,Design & Construct 37th Street Plant,,
Department,,,,,Project Description,Project Description,Project Description,,
Water Utility,,,,Provide funds for necessary modifications to the 37th,Provide funds for necessary modifications to the 37th,Provide funds for necessary modifications to the 37th,Provide funds for necessary modifications to the 37th,Provide funds for necessary modifications to the 37th,Provide funds for necessary modifications to the 37th
,,,,Street Water Treatment Plant to include a new sludge,Street Water Treatment Plant to include a new sludge,Street Water Treatment Plant to include a new sludge,Street Water Treatment Plant to include a new sludge,Street Water Treatment Plant to include a new sludge,Street Water Treatment Plant to include a new sludge
Account #,,,,"collection system, sludge pumping station, new filters,","collection system, sludge pumping station, new filters,","collection system, sludge pumping station, new filters,","collection system, sludge pumping station, new filters,","collection system, sludge pumping station, new filters,","collection system, sludge pumping station, new filters,"
5300 33 3054,,,,"diesel generator, and various piping replacements.","diesel generator, and various piping replacements.","diesel generator, and various piping replacements.","diesel generator, and various piping replacements.","diesel generator, and various piping replacements.",
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,FY 2013,FY 2014,,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,,0,0,0,"5,000,000",0,"5,000,000"
FY 2011 Approved,"22,500,000","22,500,000",,0,0,0,0,N/A,"22,500,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,Prior Capital Funding,Prior Capital Funding,Prior Capital Funding,,"35,000,000",
Construction,,,0,FY 2012 Approved,FY 2012 Approved,FY 2012 Approved,,,0
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,Capital Share Remaining,,"5,000,000",
,Total,,0,Project Total,Project Total,,,"40,000,000",
,,Property Address:,37th Street,,,,,,
,,,,,,,,Water Utility CIP - 425,Water Utility CIP - 425
