Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”,Name: “Table 1 of 1 on page 71 of 86”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,
,,,Replace Elevators,Replace Elevators,Replace Elevators,,,,
Department,,,,,,Project Description,Project Description,,
Parking Facilities,,,,Provide funds for the replacement of elevators in various,Provide funds for the replacement of elevators in various,Provide funds for the replacement of elevators in various,Provide funds for the replacement of elevators in various,Provide funds for the replacement of elevators in various,Provide funds for the replacement of elevators in various
,,,,parking garages around the City.,parking garages around the City.,parking garages around the City.,parking garages around the City.,The elevators will be,The elevators will be
Account #,,,,"replaced in staggered intervals, so that no more than","replaced in staggered intervals, so that no more than","replaced in staggered intervals, so that no more than","replaced in staggered intervals, so that no more than","replaced in staggered intervals, so that no more than","replaced in staggered intervals, so that no more than"
5100 38 3120,,,,one elevator is out of service at a time during,one elevator is out of service at a time during,one elevator is out of service at a time during,one elevator is out of service at a time during,one elevator is out of service at a time during,
,,,,renovation.,renovation.,The scope of this project includes the,The scope of this project includes the,The scope of this project includes the,The scope of this project includes the
,,,,"architectural, mechanical and electrical work necessary","architectural, mechanical and electrical work necessary","architectural, mechanical and electrical work necessary","architectural, mechanical and electrical work necessary","architectural, mechanical and electrical work necessary","architectural, mechanical and electrical work necessary"
,,,,to accomplish these improvements.,to accomplish these improvements.,to accomplish these improvements.,to accomplish these improvements.,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,FY 2013,,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"740,000",,0,0,0,0,"740,000"
FY 2011 Approved,,0,,0,0,0,0,N/A,0
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,Prior Capital Funding,Prior Capital Funding,Prior Capital Funding,,"1,745,000",
Construction,,,"740,000",FY 2012 Approved,FY 2012 Approved,FY 2012 Approved,,"740,000",
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,Capital Share Remaining,,,0
,Total,,"740,000",Project Total,Project Total,,,"2,485,000",
,,Property Address:,Various Garages,Various Garages,Various Garages,,,,
,,,,,,,,Parking Facilities CIP - 417,Parking Facilities CIP - 417
