Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”,Name: “Table 1 of 1 on page 66 of 86”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,
,Fund Beach Stabilization and Erosion,Fund Beach Stabilization and Erosion,Fund Beach Stabilization and Erosion,Fund Beach Stabilization and Erosion,Fund Beach Stabilization and Erosion,Fund Beach Stabilization and Erosion,Fund Beach Stabilization and Erosion,,
Department,,,,,,Project Description,Project Description,Project Description,
City Planning & Comm. Dev.,City Planning & Comm. Dev.,,,,Provide funds for the implementation of shoreline,Provide funds for the implementation of shoreline,Provide funds for the implementation of shoreline,Provide funds for the implementation of shoreline,
,,,,,"erosion control structures, shoreline alternatives and","erosion control structures, shoreline alternatives and","erosion control structures, shoreline alternatives and","erosion control structures, shoreline alternatives and","erosion control structures, shoreline alternatives and"
Account #,,,,,"modeling, annual wave gauge maintenance, sand","modeling, annual wave gauge maintenance, sand","modeling, annual wave gauge maintenance, sand","modeling, annual wave gauge maintenance, sand",
4000 15 3049,,,,,"replenishment, sand dune maintenance, repair and","replenishment, sand dune maintenance, repair and","replenishment, sand dune maintenance, repair and","replenishment, sand dune maintenance, repair and",
,,,,,re-vegetation and continuation of the biennial beach,re-vegetation and continuation of the biennial beach,re-vegetation and continuation of the biennial beach,re-vegetation and continuation of the biennial beach,re-vegetation and continuation of the biennial beach
,,,,,survey.,Area of work spans the Chesapeake Bay,Area of work spans the Chesapeake Bay,Area of work spans the Chesapeake Bay,
,,,,,shoreline from Willoughby Spit to the Little Creek Inlet.,shoreline from Willoughby Spit to the Little Creek Inlet.,shoreline from Willoughby Spit to the Little Creek Inlet.,shoreline from Willoughby Spit to the Little Creek Inlet.,shoreline from Willoughby Spit to the Little Creek Inlet.
,,,,,This project will ensure that public and indirectly private,This project will ensure that public and indirectly private,This project will ensure that public and indirectly private,This project will ensure that public and indirectly private,This project will ensure that public and indirectly private
Customers Served,Customers Served,,,,properties are protected from accelerated shoreline,properties are protected from accelerated shoreline,properties are protected from accelerated shoreline,properties are protected from accelerated shoreline,
,,,,,erosion.,,,,
Residents v,Business,City Services,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"2,100,000","2,100,000","1,100,000","1,100,000","1,100,000","1,100,000","6,500,000"
FY 2011 Approved,"2,100,000","2,100,000","2,100,000","2,100,000","3,100,000","4,100,000","2,100,000",N/A,"13,500,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"24,773,500",
Construction,,,"2,100,000",,FY 2012 Approved,FY 2012 Approved,,"2,100,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"4,400,000",
,Total,,"2,100,000",,Project Total,Project Total,,"31,273,500",
,,Property Address:,Citywide,Citywide,,,,,
412 - General & Other CIP,412 - General & Other CIP,,,,,,,,
