Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”,Name: “Table 1 of 1 on page 85 of 86”
Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84
,,,,,,,,,
,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,Replace or Rehabilitate Water Pipelines,
Department,,,,,,Project Description,Project Description,Project Description,
Water Utility,,,,,Provide funds for the continued replacement of severely,Provide funds for the continued replacement of severely,Provide funds for the continued replacement of severely,Provide funds for the continued replacement of severely,Provide funds for the continued replacement of severely
,,,,,deteriorated sections of a raw water transmission main,deteriorated sections of a raw water transmission main,deteriorated sections of a raw water transmission main,deteriorated sections of a raw water transmission main,deteriorated sections of a raw water transmission main
Account #,,,,,which has reached the end of its useful life.,which has reached the end of its useful life.,which has reached the end of its useful life.,which has reached the end of its useful life.,"In addition,"
5300 33 3057,,,,,upgrades will be made to areas of the distribution,upgrades will be made to areas of the distribution,upgrades will be made to areas of the distribution,upgrades will be made to areas of the distribution,
,,,,,system which have fallen into disrepair due to age or,system which have fallen into disrepair due to age or,system which have fallen into disrepair due to age or,system which have fallen into disrepair due to age or,system which have fallen into disrepair due to age or
,,,,,heavy usage.,heavy usage.,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"18,200,000","18,200,000","18,200,000","18,200,000","18,200,000","18,200,000","91,000,000"
FY 2011 Approved,"18,200,000","18,200,000","18,200,000","18,200,000","18,200,000","18,200,000","18,200,000",N/A,"91,000,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,"18,200,000",,Prior Capital Funding,Prior Capital Funding,,"61,486,000",
Construction,,,0,,FY 2012 Approved,FY 2012 Approved,,"18,200,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"72,800,000",
,Total,,"18,200,000",,Project Total,Project Total,,"152,486,000",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,,Water Utility CIP - 431,Water Utility CIP - 431
