Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”,Name: “Table 1 of 1 on page 57 of 86”
Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56
,,,,,,,,,
,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,Improve Roof Repair and Moisture Protection,
Department,,,,,,Project Description,Project Description,Project Description,
Public Works,,,,,"Provide funds for the continued inspection, repair, and","Provide funds for the continued inspection, repair, and","Provide funds for the continued inspection, repair, and","Provide funds for the continued inspection, repair, and","Provide funds for the continued inspection, repair, and"
,,,,,replacement of roofs on City-owned buildings.,replacement of roofs on City-owned buildings.,replacement of roofs on City-owned buildings.,replacement of roofs on City-owned buildings.,Planned
Account #,,,,,activities include the repair or replacement of roofs at,activities include the repair or replacement of roofs at,activities include the repair or replacement of roofs at,activities include the repair or replacement of roofs at,activities include the repair or replacement of roofs at
4000 10 3025,,,,,"libraries, cultural facilities, recreational facilities, and the","libraries, cultural facilities, recreational facilities, and the","libraries, cultural facilities, recreational facilities, and the","libraries, cultural facilities, recreational facilities, and the","libraries, cultural facilities, recreational facilities, and the"
,,,,,City's tractor maintenance building. The funds also,City's tractor maintenance building. The funds also,City's tractor maintenance building. The funds also,City's tractor maintenance building. The funds also,City's tractor maintenance building. The funds also
,,,,,"support citywide emergencies, inspections, and design","support citywide emergencies, inspections, and design","support citywide emergencies, inspections, and design","support citywide emergencies, inspections, and design","support citywide emergencies, inspections, and design"
,,,,,costs.,,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"750,000","750,000","750,000","750,000","750,000","750,000","3,750,000"
FY 2011 Approved,,"917,000","982,000","982,000","2,608,500","1,479,000","720,000",N/A,"6,706,500"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,"75,000",,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"9,683,300",
Construction,,,"675,000",,FY 2012 Approved,FY 2012 Approved,,"750,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"3,000,000",
,Total,,"750,000",,Project Total,Project Total,,"13,433,300",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,,Public Buildings CIP - 403,Public Buildings CIP - 403
