Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”,Name: “Table 1 of 1 on page 43 of 86”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,
,Improve Coleman Place Neighborhood Streets,Improve Coleman Place Neighborhood Streets,Improve Coleman Place Neighborhood Streets,Improve Coleman Place Neighborhood Streets,Improve Coleman Place Neighborhood Streets,Improve Coleman Place Neighborhood Streets,Improve Coleman Place Neighborhood Streets,,
Department,,,,,Project Description,Project Description,Project Description,,
Public Works,,,,Provide funds to design and construct permanent street,Provide funds to design and construct permanent street,Provide funds to design and construct permanent street,Provide funds to design and construct permanent street,Provide funds to design and construct permanent street,Provide funds to design and construct permanent street
,,,,"improvements in the Coleman Place neighborhood,","improvements in the Coleman Place neighborhood,","improvements in the Coleman Place neighborhood,","improvements in the Coleman Place neighborhood,","improvements in the Coleman Place neighborhood,","improvements in the Coleman Place neighborhood,"
Account #,,,,"including curb and gutter, sidewalk, drainage, and new","including curb and gutter, sidewalk, drainage, and new","including curb and gutter, sidewalk, drainage, and new","including curb and gutter, sidewalk, drainage, and new","including curb and gutter, sidewalk, drainage, and new","including curb and gutter, sidewalk, drainage, and new"
4000 10 4143,,,,pavement.,pavement.,,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,,,,,,
,,,,Financial Summary,Financial Summary,,,,
,FY 2011,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,,FY 2016,TOTAL
FY 2012 Approved,,N/A,"600,000",,0,0,0,0,"600,000"
FY 2011 Approved,,"600,000","600,000",,0,0,0,N/A,"1,200,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,"600,000",Prior Capital Funding,Prior Capital Funding,Prior Capital Funding,,"600,000",
Construction,,,0,FY 2012 Approved,FY 2012 Approved,,,"600,000",
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,Capital Share Remaining,,,0
,Total,,"600,000",Project Total,Project Total,,,"1,200,000",
,,Property Address:,Near Coleman Place Elementary,Near Coleman Place Elementary,Near Coleman Place Elementary,,,,
,,,,,,Neighborhood Development CIP - 389,Neighborhood Development CIP - 389,Neighborhood Development CIP - 389,Neighborhood Development CIP - 389
