Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”,Name: “Table 1 of 1 on page 65 of 86”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,
,Fund ADA Master Plan for City Facilities,Fund ADA Master Plan for City Facilities,Fund ADA Master Plan for City Facilities,Fund ADA Master Plan for City Facilities,Fund ADA Master Plan for City Facilities,Fund ADA Master Plan for City Facilities,Fund ADA Master Plan for City Facilities,,
Department,,,,,,Project Description,Project Description,Project Description,
Public Works,,,,,Provide funds for improvements at City facilities to,Provide funds for improvements at City facilities to,Provide funds for improvements at City facilities to,Provide funds for improvements at City facilities to,Provide funds for improvements at City facilities to
,,,,,accommodate the needs of persons with disabilities.,accommodate the needs of persons with disabilities.,accommodate the needs of persons with disabilities.,accommodate the needs of persons with disabilities.,accommodate the needs of persons with disabilities.
Account #,,,,,The Americans with Disabilities Act,The Americans with Disabilities Act,The Americans with Disabilities Act,(ADA) requires,(ADA) requires
4000 10 3070,,,,,ongoing attention to the access needs of the disabled.,ongoing attention to the access needs of the disabled.,ongoing attention to the access needs of the disabled.,ongoing attention to the access needs of the disabled.,ongoing attention to the access needs of the disabled.
,,,,,"These improvements include restroom configuration,","These improvements include restroom configuration,","These improvements include restroom configuration,","These improvements include restroom configuration,","These improvements include restroom configuration,"
,,,,,"signage, entrances, curb cuts, access ramps, benches,","signage, entrances, curb cuts, access ramps, benches,","signage, entrances, curb cuts, access ramps, benches,","signage, entrances, curb cuts, access ramps, benches,","signage, entrances, curb cuts, access ramps, benches,"
,,,,,"water fountains, counter service desks, facility seating","water fountains, counter service desks, facility seating","water fountains, counter service desks, facility seating","water fountains, counter service desks, facility seating","water fountains, counter service desks, facility seating"
,,,,,and other equipment to improve accessibility.,and other equipment to improve accessibility.,and other equipment to improve accessibility.,and other equipment to improve accessibility.,
Customers Served,Customers Served,,,,,,,,
Residents v,Business,City Services,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"250,000","250,000","250,000","250,000","250,000","250,000","1,250,000"
FY 2011 Approved,,"250,000","500,000","500,000","500,000","500,000","500,000",N/A,"2,250,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"2,360,000",
Construction,,,"250,000",,FY 2012 Approved,FY 2012 Approved,,"250,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"1,000,000",
,Total,,"250,000",,Project Total,Project Total,,"3,610,000",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,,General & Other CIP - 411,General & Other CIP - 411
