Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”,Name: “Table 1 of 1 on page 36 of 86”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,,,
,,,Support Public Art,Support Public Art,Support Public Art,,,,
Department,,,,,Project Description,Project Description,Project Description,,
"Cultural Fac., Arts & Ent.","Cultural Fac., Arts & Ent.",,,Provide funds to continue the Public Art Program,Provide funds to continue the Public Art Program,Provide funds to continue the Public Art Program,Provide funds to continue the Public Art Program,Provide funds to continue the Public Art Program,
,,,,established by the City Council in 2006. In FY 2012 a,established by the City Council in 2006. In FY 2012 a,established by the City Council in 2006. In FY 2012 a,established by the City Council in 2006. In FY 2012 a,established by the City Council in 2006. In FY 2012 a,established by the City Council in 2006. In FY 2012 a
Account #,,,,separate project will be established in lieu of applying,separate project will be established in lieu of applying,separate project will be established in lieu of applying,separate project will be established in lieu of applying,separate project will be established in lieu of applying,separate project will be established in lieu of applying
4000 16 4166,,,,one percent to individual CIP projects.,one percent to individual CIP projects.,one percent to individual CIP projects.,one percent to individual CIP projects.,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,,,,,,
Educational Community v,Educational Community v,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,,,,
,FY 2011,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,,FY 2016,TOTAL
FY 2012 Approved,,N/A,"250,000",,0,0,0,0,"250,000"
FY 2011 Approved,,0,,0,0,0,0,N/A,0
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,Prior Capital Funding,Prior Capital Funding,Prior Capital Funding,,,0
Construction,,,"250,000",FY 2012 Approved,FY 2012 Approved,,,"250,000",
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,Capital Share Remaining,,,0
,Total,,"250,000",Project Total,Project Total,,,"250,000",
,,Property Address:,Property Address:,,,,,,
382 - Cultural Facilities CIP,382 - Cultural Facilities CIP,,,,,,,,
