Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”,Name: “Table 1 of 1 on page 21 of 86”
Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20
,,,,,,,,,
Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,Develop Multi-modal Transfer Station at Harbor Park,
Department,,,,,Project Description,Project Description,Project Description,,
Executive,,,,Provide funds for the design and construction of a,Provide funds for the design and construction of a,Provide funds for the design and construction of a,Provide funds for the design and construction of a,Provide funds for the design and construction of a,Provide funds for the design and construction of a
,,,,multi-modal transfer facility at the Harbor Park station in,multi-modal transfer facility at the Harbor Park station in,multi-modal transfer facility at the Harbor Park station in,multi-modal transfer facility at the Harbor Park station in,multi-modal transfer facility at the Harbor Park station in,multi-modal transfer facility at the Harbor Park station in
Account #,,,,Downtown Norfolk that will link intercity passenger rail,Downtown Norfolk that will link intercity passenger rail,Downtown Norfolk that will link intercity passenger rail,Downtown Norfolk that will link intercity passenger rail,Downtown Norfolk that will link intercity passenger rail,Downtown Norfolk that will link intercity passenger rail
4000 02 4154,,,,"to the light rail system, intercity and regional bus","to the light rail system, intercity and regional bus","to the light rail system, intercity and regional bus","to the light rail system, intercity and regional bus","to the light rail system, intercity and regional bus","to the light rail system, intercity and regional bus"
,,,,"systems, ferry service, cruise ship facilities, and direct","systems, ferry service, cruise ship facilities, and direct","systems, ferry service, cruise ship facilities, and direct","systems, ferry service, cruise ship facilities, and direct","systems, ferry service, cruise ship facilities, and direct","systems, ferry service, cruise ship facilities, and direct"
,,,,interstate access.,interstate access.,,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,v,,,,,
Educational Community v,Educational Community v,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,,,,
,FY 2011,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,,FY 2016,TOTAL
FY 2012 Approved,,N/A,"3,000,000",,0,0,0,0,"3,000,000"
FY 2011 Approved,,"606,000","5,400,000",,0,0,0,N/A,"6,006,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,"300,000",,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,Prior Capital Funding,Prior Capital Funding,Prior Capital Funding,,"606,000",
Construction,,,"2,700,000",FY 2012 Approved,FY 2012 Approved,,,"3,000,000",
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,Capital Share Remaining,,,0
,Total,,"3,000,000",Project Total,Project Total,,,"3,606,000",
,,Property Address:,Park Avenue at Harbor Park,Park Avenue at Harbor Park,Park Avenue at Harbor Park,,,,
,,,,,,,,Transportation CIP - 367,Transportation CIP - 367
