Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”,Name: “Table 1 of 1 on page 67 of 86”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,,
,,Fund Preliminary Engineering,Fund Preliminary Engineering,Fund Preliminary Engineering,Fund Preliminary Engineering,Fund Preliminary Engineering,,,
Department,,,,,,Project Description,Project Description,Project Description,
Public Works,,,,,"Provide funds for the preliminary design work,","Provide funds for the preliminary design work,","Provide funds for the preliminary design work,","Provide funds for the preliminary design work,",
,,,,,engineering and support services within the Department,engineering and support services within the Department,engineering and support services within the Department,engineering and support services within the Department,engineering and support services within the Department
Account #,,,,,of Public Works for major capital projects.,of Public Works for major capital projects.,of Public Works for major capital projects.,By internally,By internally
4000 10 3100,,,,,"supporting these services with City staff, a cost savings","supporting these services with City staff, a cost savings","supporting these services with City staff, a cost savings","supporting these services with City staff, a cost savings","supporting these services with City staff, a cost savings"
,,,,,is achieved by retaining first hand knowledge and,is achieved by retaining first hand knowledge and,is achieved by retaining first hand knowledge and,is achieved by retaining first hand knowledge and,
,,,,,expertise of project completion while adhering to City's,expertise of project completion while adhering to City's,expertise of project completion while adhering to City's,expertise of project completion while adhering to City's,expertise of project completion while adhering to City's
,,,,,policy areas.,policy areas.,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"3,359,000","3,359,000","3,359,000","3,359,000","3,359,000","3,359,000","16,795,000"
FY 2011 Approved,"3,453,228","3,453,228","3,453,228","3,453,228","3,453,228","3,453,228","3,453,228",N/A,"17,266,140"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,"3,359,000",,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"19,315,882",
Construction,,,0,,FY 2012 Approved,FY 2012 Approved,,"3,359,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"13,436,000",
,Total,,"3,359,000",,Project Total,Project Total,,"36,110,882",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,,General & Other CIP - 413,General & Other CIP - 413
