Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”,Name: “Table 1 of 1 on page 35 of 86”
Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34
,,,,,,,,,
,Replace Scope Concourse Message Boards (PA),Replace Scope Concourse Message Boards (PA),Replace Scope Concourse Message Boards (PA),Replace Scope Concourse Message Boards (PA),Replace Scope Concourse Message Boards (PA),Replace Scope Concourse Message Boards (PA),Replace Scope Concourse Message Boards (PA),,
Department,,,,,Project Description,Project Description,Project Description,,
"Cultural Fac., Arts & Ent.","Cultural Fac., Arts & Ent.",,,Provide funds to replace the existing (non-functioning),Provide funds to replace the existing (non-functioning),Provide funds to replace the existing (non-functioning),Provide funds to replace the existing (non-functioning),Provide funds to replace the existing (non-functioning),Provide funds to replace the existing (non-functioning)
,,,,concourse message boards with new boards.,concourse message boards with new boards.,concourse message boards with new boards.,concourse message boards with new boards.,concourse message boards with new boards.,Public
Account #,,,,Amenities funds are used to support this project.,Amenities funds are used to support this project.,Amenities funds are used to support this project.,Amenities funds are used to support this project.,Amenities funds are used to support this project.,
4000 16 4167,,,,,,,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,,,,
,FY 2011,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,,FY 2016,TOTAL
FY 2012 Approved,,N/A,"250,000",,0,0,0,0,"250,000"
FY 2011 Approved,,0,,0,0,0,0,N/A,0
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,Prior Capital Funding,Prior Capital Funding,Prior Capital Funding,,,0
Construction,,,"250,000",FY 2012 Approved,FY 2012 Approved,,,"250,000",
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,Capital Share Remaining,,,0
,Total,,"250,000",Project Total,Project Total,,,"250,000",
,,Property Address:,Property Address:,,,,,,
,,,,,,,,Cultural Facilities CIP - 381,Cultural Facilities CIP - 381
