Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”,Name: “Table 1 of 1 on page 53 of 86”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,
,Implement Wards Corner Neighborhood Plan,Implement Wards Corner Neighborhood Plan,Implement Wards Corner Neighborhood Plan,Implement Wards Corner Neighborhood Plan,Implement Wards Corner Neighborhood Plan,Implement Wards Corner Neighborhood Plan,Implement Wards Corner Neighborhood Plan,,
Department,,,,,,Project Description,Project Description,,
City Planning & Comm. Dev.,City Planning & Comm. Dev.,,,,Provide funds to improve the residential and business,Provide funds to improve the residential and business,Provide funds to improve the residential and business,Provide funds to improve the residential and business,Provide funds to improve the residential and business
,,,,,areas of Wards Corner consistent with the Neighborhood,areas of Wards Corner consistent with the Neighborhood,areas of Wards Corner consistent with the Neighborhood,areas of Wards Corner consistent with the Neighborhood,areas of Wards Corner consistent with the Neighborhood
Account #,,,,,Plan. Land Acquisition of blighted property from willing,Plan. Land Acquisition of blighted property from willing,Plan. Land Acquisition of blighted property from willing,Plan. Land Acquisition of blighted property from willing,Plan. Land Acquisition of blighted property from willing
4000 15 3197,,,,,sellers will be pursued based on prioritizing areas in a,sellers will be pursued based on prioritizing areas in a,sellers will be pursued based on prioritizing areas in a,sellers will be pursued based on prioritizing areas in a,sellers will be pursued based on prioritizing areas in a
,,,,,strategic manner.,,,,
Wards Corner,,,,,,,,,
Neighborhood Plan,,,,,,,,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"1,000,000","1,000,000","1,000,000",0,0,0,"2,000,000"
FY 2011 Approved,"1,767,500","1,767,500","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",N/A,"5,767,500"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"6,663,500",
Construction,,,"1,000,000",,FY 2012 Approved,FY 2012 Approved,,"1,000,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"1,000,000",
,Total,,"1,000,000",,Project Total,,,"8,663,500",
,,Property Address:,Wards Corner Area,Wards Corner Area,Wards Corner Area,,,,
,,,,,,,Neighborhood Development CIP - 399,Neighborhood Development CIP - 399,Neighborhood Development CIP - 399
