Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”,Name: “Table 1 of 1 on page 22 of 86”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,
,,Improve Citywide Conduit Network,Improve Citywide Conduit Network,Improve Citywide Conduit Network,Improve Citywide Conduit Network,Improve Citywide Conduit Network,Improve Citywide Conduit Network,,
Department,,,,,,Project Description,Project Description,Project Description,
Public Works,,,,,Provide funds to increase utilization of an existing,Provide funds to increase utilization of an existing,Provide funds to increase utilization of an existing,Provide funds to increase utilization of an existing,Provide funds to increase utilization of an existing
,,,,,"conduit network, by installing additional infrastructure to","conduit network, by installing additional infrastructure to","conduit network, by installing additional infrastructure to","conduit network, by installing additional infrastructure to","conduit network, by installing additional infrastructure to"
Account #,,,,,create end-to-end connections between City facilities,create end-to-end connections between City facilities,create end-to-end connections between City facilities,create end-to-end connections between City facilities,create end-to-end connections between City facilities
4000 10 3026,,,,,"which may include buildings, traffic signal systems, and","which may include buildings, traffic signal systems, and","which may include buildings, traffic signal systems, and","which may include buildings, traffic signal systems, and","which may include buildings, traffic signal systems, and"
,,,,,pump stations.,Infrastructure improvements will include,Infrastructure improvements will include,Infrastructure improvements will include,Infrastructure improvements will include
,,,,,"installation of junction boxes, fiber optic cable,","installation of junction boxes, fiber optic cable,","installation of junction boxes, fiber optic cable,","installation of junction boxes, fiber optic cable,",
,,,,,"associated fiber equipment, service connections to City","associated fiber equipment, service connections to City","associated fiber equipment, service connections to City","associated fiber equipment, service connections to City","associated fiber equipment, service connections to City"
,,,,,"facilities, and service and maintenance of the conduit","facilities, and service and maintenance of the conduit","facilities, and service and maintenance of the conduit","facilities, and service and maintenance of the conduit","facilities, and service and maintenance of the conduit"
Customers Served,Customers Served,,,,facilities and equipment.,facilities and equipment.,,,
Residents v,Business v,City Services,City Services,v,,,,,
Educational Community v,Educational Community v,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"85,000","85,000","85,000","85,000","85,000","85,000","425,000"
FY 2011 Approved,,"85,000","85,000","85,000","85,000","85,000","85,000",N/A,"425,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,0,,Prior Capital Funding,Prior Capital Funding,,"765,000",
Construction,,,"85,000",,FY 2012 Approved,FY 2012 Approved,,"85,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"340,000",
,Total,,"85,000",,Project Total,Project Total,,"1,190,000",
,,Property Address:,Citywide,Citywide,,,,,
368 - Transportation CIP,368 - Transportation CIP,,,,,,,,
