Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”,Name: “Table 1 of 1 on page 76 of 86”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,
,,Improve Storm Water System,Improve Storm Water System,Improve Storm Water System,Improve Storm Water System,Improve Storm Water System,,,
Department,,,,,,Project Description,Project Description,Project Description,
Storm Water Utility,,,,,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including
,,,,,install stand-by power generators at underpass storm,install stand-by power generators at underpass storm,install stand-by power generators at underpass storm,install stand-by power generators at underpass storm,install stand-by power generators at underpass storm
Account #,,,,,"water stations in addition to replacement of pumps,","water stations in addition to replacement of pumps,","water stations in addition to replacement of pumps,","water stations in addition to replacement of pumps,","water stations in addition to replacement of pumps,"
4000 35 3035,,,,,"controls, electrical systems, valves and piping which are","controls, electrical systems, valves and piping which are","controls, electrical systems, valves and piping which are","controls, electrical systems, valves and piping which are","controls, electrical systems, valves and piping which are"
,,,,,approaching the end of their service life.,approaching the end of their service life.,approaching the end of their service life.,"In addition,","In addition,"
,,,,,installation and replacement of tide flap valves at some,installation and replacement of tide flap valves at some,installation and replacement of tide flap valves at some,installation and replacement of tide flap valves at some,installation and replacement of tide flap valves at some
,,,,,City storm water outfalls will be made to reduce tidal,City storm water outfalls will be made to reduce tidal,City storm water outfalls will be made to reduce tidal,City storm water outfalls will be made to reduce tidal,City storm water outfalls will be made to reduce tidal
,,,,,flooding during aberrant tide conditions.,flooding during aberrant tide conditions.,flooding during aberrant tide conditions.,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"950,000","950,000","950,000","950,000","950,000","950,000","4,750,000"
FY 2011 Approved,,"950,000","950,000","950,000","950,000","950,000","950,000",N/A,"4,750,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,"950,000",,Prior Capital Funding,Prior Capital Funding,,"7,350,000",
Construction,,,0,,FY 2012 Approved,FY 2012 Approved,,"950,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"3,800,000",
,Total,,"950,000",,Project Total,Project Total,,"12,100,000",
,,Property Address:,Citywide,Citywide,,,,,
422 - Storm Water Utility CIP,422 - Storm Water Utility CIP,422 - Storm Water Utility CIP,,,,,,,
