Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”,Name: “Table 1 of 1 on page 39 of 86”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,
,,Address Street Flooding Citywide,Address Street Flooding Citywide,Address Street Flooding Citywide,Address Street Flooding Citywide,Address Street Flooding Citywide,,,
Department,,,,,,Project Description,Project Description,,
Public Works,,,,,Provide funds to address immediate remediation of,Provide funds to address immediate remediation of,Provide funds to address immediate remediation of,Provide funds to address immediate remediation of,Provide funds to address immediate remediation of
,,,,,street flooding occurring throughout the City.,street flooding occurring throughout the City.,street flooding occurring throughout the City.,street flooding occurring throughout the City.,Activities
Account #,,,,,will be cost effective and consider the larger issue of,will be cost effective and consider the larger issue of,will be cost effective and consider the larger issue of,will be cost effective and consider the larger issue of,will be cost effective and consider the larger issue of
4000 10 4101,,,,,rising sea level. Project will include a comprehensive,rising sea level. Project will include a comprehensive,rising sea level. Project will include a comprehensive,rising sea level. Project will include a comprehensive,rising sea level. Project will include a comprehensive
,,,,,review of neighborhoods and a prioritization of work to,review of neighborhoods and a prioritization of work to,review of neighborhoods and a prioritization of work to,review of neighborhoods and a prioritization of work to,review of neighborhoods and a prioritization of work to
,,,,,be completed. Funding may also be used for flooding,be completed. Funding may also be used for flooding,be completed. Funding may also be used for flooding,be completed. Funding may also be used for flooding,be completed. Funding may also be used for flooding
,,,,,studies to help identify risks and options to address,studies to help identify risks and options to address,studies to help identify risks and options to address,studies to help identify risks and options to address,studies to help identify risks and options to address
,,,,,nuisance and storm flooding in the City.,nuisance and storm flooding in the City.,nuisance and storm flooding in the City.,,
Customers Served,Customers Served,,,,,,,,
Residents v,Business,City Services,City Services,v,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"1,500,000","1,500,000","1,500,000","1,500,000",0,0,"4,500,000"
FY 2011 Approved,"1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000",N/A,"7,500,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,"1,500,000",,Prior Capital Funding,Prior Capital Funding,,"4,700,000",
Construction,,,0,,FY 2012 Approved,FY 2012 Approved,,"1,500,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"3,000,000",
,Total,,"1,500,000",,Project Total,Project Total,,"9,200,000",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,Neighborhood Development CIP - 385,Neighborhood Development CIP - 385,Neighborhood Development CIP - 385
